,job_titles,companys,location,employment_type,gov_support,salary,salary_unit,links,industrys
107,Manufacturing Software Engineer,Company Undisclosed,NA,Junior Executive,NA,"$4,500to$6,000",Monthly,https://www.mycareersfuture.sg/job/manufacturing-software-engineer-548337444a75928ad194feeef72dfaea,Engineering ...
108,Big Data Developer,VUI SYSTEMS PTE. LTD.,Islandwide,Professional,NA,"$7,500to$10,000",Monthly,https://www.mycareersfuture.sg/job/big-data-developer-vui-systems-012718aa8af5a1f88c4da289048934fb,Information Technology
109,"AVP  /  VP, Application Production Support DevOps, Chief Technology Organization",ALEXANDER MANN BPO SOLUTIONS (SINGAPORE) PTE. LTD.,South,Professional,NA,"$8,000to$16,000",Monthly,https://www.mycareersfuture.sg/job/avp-vp-application-production-support-devops-chief-technology-organization-merrill-lynch-global-services-6ef5e7dc4364406d938e98fef70a49b2,Banking and Finance ...
110,"Senior Associate, Data and Analytics, Advisory",ERNST & YOUNG ADVISORY PTE. LTD.,Central,Executive,NA,"$4,100to$8,200",Monthly,https://www.mycareersfuture.sg/job/senior-associate-data-analytics-advisory-ernst-young-advisory-e69441151b61f82e1365e2cbeac67a39,Consulting 
111,Senior QA Engineer,ACCELLION PTE LTD,East,Professional,NA,"$5,000to$6,000",Monthly,https://www.mycareersfuture.sg/job/senior-qa-engineer-accellion-d2f273f455fec482ab4062d777b2311e,Engineering
112,Senior Ruby Developer,CANOPY PTE. LTD.,Central,Manager ...,NA,"$6,000to$8,000",Monthly,https://www.mycareersfuture.sg/job/senior-ruby-developer-canopy-fb0d964805f41cf80a9e38d98fdf76ff,Information Technology
113,"VP, Model Validation, Market Risk Management, Leading Bank",BLUECHIP PLATFORMS ASIA PTE. LTD.,NA,Manager,NA,Salary undisclosed,,https://www.mycareersfuture.sg/job/vp-model-validation-market-risk-management-leading-bank-bluechip-platforms-asia-792ded0588a1bf66d8b8714d1c0aa7c7,Banking and Finance
114,Strategy & Operations Manager,BLUECHIP PLATFORMS ASIA PTE. LTD.,NA,Manager,NA,Salary undisclosed,,https://www.mycareersfuture.sg/job/strategy-operations-manager-bluechip-platforms-asia-95c7d11a181ffe98e076bb3e2be1604d,Banking and Finance
115,Back-End Developer,MAF INTELLIGENCE PTE. LTD.,NA,Executive,NA,"$3,500to$5,000",Monthly,https://www.mycareersfuture.sg/job/back-end-developer-maf-intelligence-e539887bec61b4dbc7dc58ad1bfe036f,Information Technology
116,Senior Backend Engineer,BIOFOURMIS SINGAPORE PTE. LTD.,West,Manager ...,NA,"$5,000to$7,000",Monthly,https://www.mycareersfuture.sg/job/senior-backend-engineer-biofourmis-singapore-32fc46481d3e46f6d9defd4a1702f4bf,Engineering ...
117,Senior or Software Engineer,PCCW SOLUTIONS SINGAPORE PTE. LTD.,NA,Professional,NA,Salary undisclosed,,https://www.mycareersfuture.sg/job/senior-software-engineer-pccw-solutions-singapore-c8c65e0aada7ea2d974f8e42c0a767fb,Information Technology
118,Software Engineer,ACCELLION PTE LTD,East,Professional,NA,"$3,500to$4,500",Monthly,https://www.mycareersfuture.sg/job/software-engineer-accellion-2e54c63354765039a5fd6f4a9430c9d8,Engineering
119,Software Engineer,ESRI SINGAPORE PTE. LTD.,Islandwide,Senior Executive,NA,"$4,500to$7,000",Monthly,https://www.mycareersfuture.sg/job/software-engineer-esri-singapore-cef9ef3b20c636b81a564b5b45aa5b60,Information Technology
120,solution  consultant,ESRI SINGAPORE PTE. LTD.,Islandwide,Senior Executive,NA,"$4,500to$7,000",Monthly,https://www.mycareersfuture.sg/job/solution-consultant-esri-singapore-e21a92f9a2a6c0112d43dbca8d16779f,Information Technology
121,solution  consultant,ESRI SINGAPORE PTE. LTD.,Islandwide,Senior Executive,NA,"$4,500to$7,000",Monthly,https://www.mycareersfuture.sg/job/solution-consultant-esri-singapore-6dd3be4fe374f9045ef3d79ebfa2561b,Information Technology
122,IT Trainer ( Mobile Development / Programming),IT ENABLER CONSULTANCY PTE. LTD.,East,Junior Executive,NA,Salary undisclosed,,https://www.mycareersfuture.sg/job/trainer-enabler-consultancy-f041b07821947f3ce8bee4934a9ba4c9,Education and Training
123,Quantity Risk Analyst – LNG trading multinational,KERRY CONSULTING PTE. LTD.,Islandwide,Senior Executive,NA,"$7,500to$9,000",Monthly,https://www.mycareersfuture.sg/job/quantity-risk-analyst-%E2%80%93-lng-trading-multinational-kerry-consulting-9fca5ecfa78c2ef6a696dc47c58054cc,Banking and Finance
124,Senior Java Full Stack Developer,DP INFORMATION NETWORK PTE. LTD.,Islandwide,Professional,NA,"$9,000to$11,000",Monthly,https://www.mycareersfuture.sg/job/senior-java-full-stack-developer-dp-information-network-4e5eb9f4822be68d72cccd57ed04a911,Information Technology
125,Java Full Stack Developer,DP INFORMATION NETWORK PTE. LTD.,Islandwide,Professional,NA,"$7,000to$9,500",Monthly,https://www.mycareersfuture.sg/job/java-full-stack-developer-dp-information-network-2e792ba1eb5e0522dadad8fbac42aeb4,Information Technology
126,"Associate, Advisory Data and Analytics",ERNST & YOUNG ADVISORY PTE. LTD.,Central,Executive,NA,"$3,000to$6,000",Monthly,https://www.mycareersfuture.sg/job/associate-advisory-data-analytics-ernst-young-advisory-5e75b12873e4883e3a2566911317db17,Consulting 
127,Scientist  / Senior Scientist (ARTC),A*STAR RESEARCH ENTITIES,West,Executive,NA,"$5,900to$11,800",Monthly,https://www.mycareersfuture.sg/job/scientist-senior-scientist-astar-research-entities-5a6c4fcb4afa8cb203b852a304d9f432,Sciences / Laboratory / R&D
128,Scientist (ARTC),A*STAR RESEARCH ENTITIES,West,Executive,NA,"$4,500to$9,000",Monthly,https://www.mycareersfuture.sg/job/scientist-astar-research-entities-0c150b232f597357b9d050f67fd7dcf4,Sciences / Laboratory / R&D
129,Senior Software Development Engineer in Test (SDET),ASIACLOUD SOLUTIONS PRIVATE LIMITED,Islandwide,Professional ...,NA,"$6,500to$8,000",Monthly,https://www.mycareersfuture.sg/job/senior-software-development-engineer-test-asiacloud-solutions-9b7d83098f719e88986b1a8b7dde737a,Information Technology
130,Java Developer,ASTEK SINGAPORE INNOVATION TECHNOLOGY PTE. LTD.,Central,Executive,NA,"$6,500to$9,000",Monthly,https://www.mycareersfuture.sg/job/java-developer-astek-singapore-innovation-technology-54d5bbb19db08d7d54fc7572f9c3fba9,Information Technology
131,Quant Analyst,BLUECHIP PLATFORMS ASIA PTE. LTD.,NA,Professional,NA,Salary undisclosed,,https://www.mycareersfuture.sg/job/quant-analyst-bluechip-platforms-asia-99b455bdae1d0a6ee0f2e6feb32d43c2,Banking and Finance ...
132,Site Reliability Engineer,VUNGLE SEA PTE. LTD.,Central,Executive,NA,"$46,000to$57,000",Annually,https://www.mycareersfuture.sg/job/site-reliability-engineer-vungle-sea-880d5db0e8b9a608bc1a0ead4ff0dca9,Engineering
133,Senior Design Engineer,XILINX ASIA PACIFIC PTE. LTD.,East,Professional ...,NA,"$4,500to$9,000",Monthly,https://www.mycareersfuture.sg/job/senior-design-engineer-xilinx-asia-pacific-8a8a47d657861a7dcca5af74e4bd2b19,Engineering
134,Senior  Test Development Engineer,TESSOLVE ENGINEERING SERVICES PTE. LTD.,North,Senior Executive,NA,"$5,800to$6,800",Monthly,https://www.mycareersfuture.sg/job/senior-test-development-engineer-tessolve-engineering-services-230d727b0ffc5c84568f890ce38350cc,Engineering
135,Senior Mac Technical Engineer,HAYS SPECIALIST RECRUITMENT PTE. LTD.,NA,Professional ...,NA,Salary undisclosed,,https://www.mycareersfuture.sg/job/senior-mac-technical-engineer-hays-specialist-recruitment-da46ce78a51479d7fb174ea0fe0d34e4,Information Technology
136,Workfusion RPA Consultant,JONDAVIDSON PTE. LTD.,East,Professional,NA,"$5,000to$9,000",Monthly,https://www.mycareersfuture.sg/job/workfusion-rpa-consultant-jondavidson-94a7ca9c97aa961278887608c0d1f9a1,Information Technology
137,Instructor in Interactive Media Design (Educator Track),NATIONAL UNIVERSITY OF SINGAPORE,South,Professional,NA,"$4,100to$6,150",Monthly,https://www.mycareersfuture.sg/job/instructor-interactive-media-design-national-university-singapore-5cf85c3239164eb3d326c4f084f8a464,Education and Training
138,senior software engineer,ISENTIA BRANDTOLOGY PTE. LTD.,Central,Senior Executive,NA,"$5,000to$8,000",Monthly,https://www.mycareersfuture.sg/job/senior-software-engineer-isentia-brandtology-b301d54fc373181c41e07ca703d7292c,Information Technology
139,Data Scientist,ACCELA RECRUITMENT SERVICES PTE. LTD.,South,Executive,NA,"$6,500to$8,000",Monthly,https://www.mycareersfuture.sg/job/data-scientist-zyllem-9acd11ea653fb18078686b618cdf553e,Logistics / Supply Chain
140,Software Engineer – Web Backend,SHOPEE SINGAPORE PRIVATE LIMITED,South,Executive,NA,"$4,400to$8,400",Monthly,https://www.mycareersfuture.sg/job/software-engineer-%E2%80%93-web-backend-shopee-singapore-59e7f25e7424eef49a31ddd0f9c9876b,Information Technology
141,Software Engineer - Competitive Pricing,FOODPANDA SINGAPORE PTE. LTD.,Central,Executive ...,NA,"$3,500to$7,000",Monthly,https://www.mycareersfuture.sg/job/software-engineer-competitive-pricing-foodpanda-singapore-80084626b4b7310e0d016097fa7c48b7,Engineering ...
142,"Assoc, Data Scientist (BAU) Operations Intelligence, CBG Ops, Technology and Operations (WD03348)",DBS BANK LTD.,Central,Senior Executive,NA,"$3,750to$6,800",Monthly,https://www.mycareersfuture.sg/job/assoc-data-scientist-operations-intelligence-cbg-ops-technology-operations-dbs-bank-65332cf8dfa1f7d3878d9dbd1cfb0a65,Banking and Finance
143,Data Architect,TESCOM (SINGAPORE) SOFTWARE SYSTEMS TESTING PTE LTD.,Islandwide,Senior Executive,NA,"$6,000to$7,500",Monthly,https://www.mycareersfuture.sg/job/data-architect-tescom-software-systems-testing-643ee2e71230cdf9f98513e0d817aa8c,Information Technology
144,Software Consultant,CHANDLER MACLEOD GROUP PTE. LTD.,Central,Professional,NA,"$5,000to$9,000",Monthly,https://www.mycareersfuture.sg/job/software-consultant-chandler-macleod-group-9a8076540c67870ce39aa899839caab5,Information Technology
145,Cybersecurity Assessor,Home Team Academy,NA,NA,NA,Salary undisclosed,,https://www.mycareersfuture.sg/job/cybersecurity-assessor-home-team-academy-554bb20a87ffa9d80b693918a20742e9,Public / Civil Service ...
146,Data Sciences & Analytics Engineer (Data Engineering Track),SINGAPORE AIRLINES LIMITED,East,Professional ...,NA,"$4,000to$8,000",Monthly,https://www.mycareersfuture.sg/job/data-sciences-analytics-engineer-singapore-airlines-1617e1bd1b81746a8a0d110d423d47cb,Information Technology
147,Presales Specialist - Data Science,SAP ASIA PTE. LTD.,South,Professional,NA,"$6,000to$8,000",Monthly,https://www.mycareersfuture.sg/job/presales-specialist-data-science-sap-asia-e29935b68cb10990b9920fead69107e7,Consulting 
148,Application Support Engineer,GRID COMMUNICATIONS PTE. LTD.,NA,Junior Executive,NA,Salary undisclosed,,https://www.mycareersfuture.sg/job/application-support-engineer-grid-communications-d08f907896e5442342c0364291fb3569,Information Technology
149,Application Programmer,IKINA PTE. LTD.,NA,Executive ...,NA,"$3,500to$6,500",Monthly,https://www.mycareersfuture.sg/job/application-programmer-ikina-9f979dedf3f25d7bdd160121f10b6332,Information Technology
150,Algorithm Engineer,HERTZWELL PTE. LTD.,Islandwide,Professional,NA,"$4,000to$6,000",Monthly,https://www.mycareersfuture.sg/job/algorithm-engineer-hertzwell-6881585e479a1ba2a3ee7d4cd7a71b06,Engineering
151,Algorithm Scientist,HERTZWELL PTE. LTD.,Islandwide,Professional,NA,"$7,500to$8,500",Monthly,https://www.mycareersfuture.sg/job/algorithm-scientist-hertzwell-bae24838f7c0e901a74351eeb48b6d92,Engineering
152,Radar Algorithm Intern,HERTZWELL PTE. LTD.,Islandwide,Professional,NA,"$1,500to$2,000",Monthly,https://www.mycareersfuture.sg/job/radar-algorithm-intern-hertzwell-c6d865355860b1165866edd518953f34,Engineering
153,"Manager, Site Reliability Engineering",VUNGLE SEA PTE. LTD.,NA,Manager,NA,"$120,000to$130,000",Annually,https://www.mycareersfuture.sg/job/manager-site-reliability-engineering-vungle-sea-734133bf7984c99e47ee94a9bcaac7ee,Engineering ...
154,Advanced Software Engineer,ZYCRAFT USV PTE. LTD.,South,Executive,NA,"$3,600to$4,500",Monthly,https://www.mycareersfuture.sg/job/advanced-software-engineer-zycraft-usv-0ec93fbccef3e6f9d6c009df62bc7aa1,Engineering
155,"Forensic Scientist, Forensic Chemistry & Physics Laboratory",Health Sciences Authority,NA,NA,NA,Salary undisclosed,,https://www.mycareersfuture.sg/job/forensic-scientist-forensic-chemistry-physics-laboratory-health-sciences-authority-15960b6d11b2172b981c0b9abe3b45ef,Healthcare / Pharmaceutical ...
156,Data Architect,DOW TECHNOLOGIES AND SYSTEMS PTE. LTD.,East,Professional,NA,"$5,500to$6,500",Monthly,https://www.mycareersfuture.sg/job/data-architect-dow-technologies-systems-60e4420181705fd6dbedb82ecb7bfc96,Information Technology
157,SAP Consultant,U3 INFOTECH PTE. LTD.,Central,Professional,NA,"$6,000to$8,000",Monthly,https://www.mycareersfuture.sg/job/sap-consultant-u3-infotech-b5fb8fdedcbee5c4e6eb4701a7e72ad5,Information Technology
158,Senior Data Engineer,CHASSASIA (SINGAPORE) PTE. LTD.,South,Professional,NA,"$6,000to$7,500",Monthly,https://www.mycareersfuture.sg/job/senior-data-engineer-chassasia-c63e7b3f80da4fcbb4c8b39eba1e3257,Information Technology
159,Application Developer - Full Stack Developer,PALO IT SINGAPORE PTE. LTD.,Central,Executive,NA,"$5,000to$10,000",Monthly,https://www.mycareersfuture.sg/job/application-developer-full-stack-developer-palo-singapore-9090cebd338fac1fe3cf535c6552e7a1,Information Technology
160,"AVP, Java Full Stack Developer, Middle Office Technology, T&O (WD03234)",DBS BANK LTD.,East,Senior Management,NA,"$6,500to$11,700",Monthly,https://www.mycareersfuture.sg/job/avp-java-full-stack-developer-middle-office-technology-to-dbs-bank-0c15f82ca7045322dc54e9939c9d4395,Information Technology
161,"Senior Associate, Java Full Stack Developer, Middle Office Technology, T&O (WD03234)",DBS BANK LTD.,East,Senior Management,NA,"$5,000to$10,000",Monthly,https://www.mycareersfuture.sg/job/senior-associate-java-full-stack-developer-middle-office-technology-to-dbs-bank-ce4de6664b246dfac03de05a2a026ffb,Information Technology
162,Data Scientist,COLLABERA TECHNOLOGIES PTE. LTD.,South,Senior Executive,NA,"$6,000to$7,800",Monthly,https://www.mycareersfuture.sg/job/data-scientist-collabera-technologies-fdb69ffb2687f1fc43f02b1af5ed3728,Information Technology
163,Mid Level Software Engineer,TRAVELOKA SERVICES PTE. LTD.,NA,Executive,NA,"$4,300to$7,600",Monthly,https://www.mycareersfuture.sg/job/mid-level-software-engineer-traveloka-services-31c0f2f9d39486fd2004355ffd697aa4,Information Technology
164,Junior - Mid Level Software Engineer,TRAVELOKA SERVICES PTE. LTD.,NA,Fresh/entry level,NA,"$3,000to$6,000",Monthly,https://www.mycareersfuture.sg/job/junior-mid-level-software-engineer-traveloka-services-6b6932cf6fd2c06a57fff105597264e1,Information Technology
165,Software Development Engineer,THE SOFTWARE PRACTICE PTE. LTD.,South,Executive,NA,"$3,000to$5,000",Monthly,https://www.mycareersfuture.sg/job/software-development-engineer-software-practice-e2b9d5f626e0edce1ae1aee7d6493557,Information Technology
166,DevOps Cloud,ZENIKA PTE. LTD.,Central,Professional,NA,"$5,000to$7,000",Monthly,https://www.mycareersfuture.sg/job/devops-cloud-zenika-4e521c367d9f9f846340ef06cc79836f,Information Technology
167,Embedded Systems Engineer,PAN-ASIA RESOURCES PTE LTD,Central,Executive,NA,"$6,000to$8,000",Monthly,https://www.mycareersfuture.sg/job/embedded-systems-engineer-pan-asia-resources-e7f089c88da0449a7882921efa5a3808,Engineering
168,Firmware & System Verification and Validation Engineer,PAN-ASIA RESOURCES PTE LTD,Central,Executive,NA,"$6,000to$7,000",Monthly,https://www.mycareersfuture.sg/job/firmware-system-verification-validation-engineer-pan-asia-resources-3d40af720ca1f1d7b4a7be09cf8d3937,Engineering
169,Firmware Engineer,PAN-ASIA RESOURCES PTE LTD,Central,Executive,NA,"$6,000to$7,000",Monthly,https://www.mycareersfuture.sg/job/firmware-engineer-pan-asia-resources-decb78d109d9d13cd03395e3e04f3734,Engineering
170,Research Fellow,NANYANG TECHNOLOGICAL UNIVERSITY,West,Professional,NA,"$5,000to$6,500",Monthly,https://www.mycareersfuture.sg/job/research-fellow-nanyang-technological-university-0eba20613a7e3861dd43605e55fd795e,Sciences / Laboratory / R&D
171,Freelance Trainer (MOE School environment),AC P. COMPUTER TRAINING & CONSULTANCY PTE LTD,North,Junior Executive,NA,$400to$600,Monthly,https://www.mycareersfuture.sg/job/freelance-trainer-ac-p-computer-training-consultancy-d8693a6bcf955035244257d077ae0003,Education and Training
172,Freelance Trainer (MOE Classroom environment),ACP COMPUTER TRAINING SCHOOL PTE. LTD.,North,Executive,NA,$400to$600,Monthly,https://www.mycareersfuture.sg/job/freelance-trainer-acp-computer-training-school-9cbd07506d88516878676f1e49b2a400,Education and Training
173,Data Operations - Asset Management,BLUECHIP PLATFORMS ASIA PTE. LTD.,NA,Executive,NA,Salary undisclosed,,https://www.mycareersfuture.sg/job/data-operations-asset-management-bluechip-platforms-asia-3a0f4bee11e438b857dc6cb3e5e3ce1b,Banking and Finance
174,lead architect,MCI CAREER  SERVICES PTE. LTD.,Islandwide,Professional ...,NA,"$8,000to$12,000",Monthly,https://www.mycareersfuture.sg/job/lead-architect-mci-career-services-402ab4d7c1f82a76e96a8e8c6186dcb8,Information Technology
175,"Specialist, GI Actuarial (10 Months Contract)",AXA INSURANCE PTE. LTD.,Central,Executive,NA,"$3,400to$5,500",Monthly,https://www.mycareersfuture.sg/job/specialist-gi-actuarial-axa-insurance-e8021951b27732503535d19cc594b262,Insurance
176,Junior Engineer,DYSON OPERATIONS PTE. LTD.,Islandwide,Junior Executive,NA,"$3,300to$4,600",Monthly,https://www.mycareersfuture.sg/job/junior-engineer-dyson-operations-c718d3ef6842d395296692f785aaff3b,Engineering
177,Software Engineer in Test,DATAROBOT SINGAPORE PTE. LTD.,Central,Professional,NA,"$100,000to$120,000",Annually,https://www.mycareersfuture.sg/job/software-engineer-test-datarobot-singapore-264647065b7afecc5c297d8f665393ed,Information Technology
178,Senior Software Engineer (Product / Backend),UNTANGLE AI PTE. LTD.,South,Senior Management,NA,"$7,000to$8,000",Monthly,https://www.mycareersfuture.sg/job/senior-software-engineer-untangle-ai-877616e543aaad90c89898627ccf3832,Information Technology
179,Unix / Linux Admin,TECHNOPALS PTE. LTD.,Central,Junior Executive,NA,"$5,000to$7,500",Monthly,https://www.mycareersfuture.sg/job/unix-linux-admin-technopals-06971a05ac39278c0b3e886d5af68ef9,Information Technology
180,School of Infocomm - Lecturer (Data Centre  /  Cloud Management  /  Infocomm Security Management),Republic Polytechnic,NA,NA,NA,Salary undisclosed,,https://www.mycareersfuture.sg/job/school-infocomm-lecturer-republic-polytechnic-b05aed1319f1930ee59c6cee28d6afb9,Education and Training ...
181,"Associate / AVP, IT Analyst (Risk and Performance)",GIC PRIVATE LIMITED,Central,Professional,NA,"$7,500to$15,000",Monthly,https://www.mycareersfuture.sg/job/associate-avp-analyst-gic-b021a061c38bfef2cf423a7e3520ba60,Information Technology
182,School of Infocomm - Research Staff (Blockchain Development),Republic Polytechnic,NA,NA,NA,Salary undisclosed,,https://www.mycareersfuture.sg/job/school-infocomm-research-staff-republic-polytechnic-34cabd0535fd89ccc6517c5796bc35b5,Education and Training ...
183,Senior Software Engineer,INDEED SINGAPORE OPERATIONS (PTE.) LTD.,Central,Senior Executive,NA,"$10,000to$12,000",Monthly,https://www.mycareersfuture.sg/job/senior-software-engineer-indeed-singapore-operations-d550cbb83e708de87038d7440744724a,Information Technology
184,Software Engineer,INDEED SINGAPORE OPERATIONS (PTE.) LTD.,Central,Senior Executive,NA,"$7,000to$10,000",Monthly,https://www.mycareersfuture.sg/job/software-engineer-indeed-singapore-operations-763434448c0274b0394e16483294ca7e,Information Technology
185,"Product Manager, Trusted Identity (National Digital Identity)",GOVERNMENT TECHNOLOGY AGENCY,NA,Middle Management,NA,"$5,500to$9,000",Monthly,https://www.mycareersfuture.sg/job/product-manager-trusted-identity-government-technology-agency-4d47a28dae9c89ab1bf65c3210a5ed09,Information Technology ...
186,Senior Engineer,MINDCRAFT SINGAPORE PTE. LTD.,East,Senior Executive,NA,"$4,000to$7,000",Monthly,https://www.mycareersfuture.sg/job/senior-engineer-mindcraft-singapore-b363e8128c8f1a214cea227838eae12b,Information Technology
187,Senior Software Engineer,INDEED SINGAPORE OPERATIONS (PTE.) LTD.,Central,Senior Executive,NA,"$12,000to$15,000",Monthly,https://www.mycareersfuture.sg/job/senior-software-engineer-indeed-singapore-operations-26325e9ec03ed37bb97f6c3deb86cea4,Information Technology
188,Staff Firmware Engineer,SEAGATE SINGAPORE INTERNATIONAL HEADQUARTERS PTE. LTD.,Central,Senior Executive,NA,"$6,000to$8,500",Monthly,https://www.mycareersfuture.sg/job/staff-firmware-engineer-seagate-singapore-international-headquarters-1830116bbb671be652e1af016cfc8486,Engineering
189,Senior Software Consultant,APAR INNOSYS PTE. LTD.,Islandwide,Middle Management,NA,"$5,800to$8,700",Monthly,https://www.mycareersfuture.sg/job/senior-software-consultant-apar-innosys-6736ade839e2118330fdc43734549de9,Information Technology
190,Software QA Engineer,ACCELLION PTE LTD,East,Professional,NA,"$3,500to$4,500",Monthly,https://www.mycareersfuture.sg/job/software-qa-engineer-accellion-369ac157de7f194d69a89198baf9e3ea,Engineering
191,Quantitative Risk Analyst – LNG trading multinational,KERRY CONSULTING PTE. LTD.,Islandwide,Senior Executive,NA,"$7,500to$9,000",Monthly,https://www.mycareersfuture.sg/job/quantitative-risk-analyst-%E2%80%93-lng-trading-multinational-kerry-consulting-e793cb676c6e94ca9b1c563ea2df8d2a,Banking and Finance
192,Research Fellow,NATIONAL UNIVERSITY OF SINGAPORE,South,Professional,NA,"$6,000to$6,500",Monthly,https://www.mycareersfuture.sg/job/research-fellow-national-university-singapore-76cfb744e48ed7663c80adf55a8fb4ad,Education and Training
193,19WD32710_Principal Engineer,AUTODESK ASIA PTE. LTD.,South,Professional,NA,"$102,400to$204,800",Annually,https://www.mycareersfuture.sg/job/19wd32710principal-engineer-autodesk-asia-c9b4c1184c3fa972244b4fadbde8ee3b,Information Technology
194,Data Engineer,BLUE STAR INFOSTACK SOLUTIONS PTE. LTD.,Central,Executive,NA,"$4,000to$4,500",Monthly,https://www.mycareersfuture.sg/job/data-engineer-blue-star-infostack-solutions-50e8e12c5cbb1f42d68a4060f5bca5e6,Information Technology
195,Unified Communication Engineer,ITCAN PTE. LIMITED,Islandwide,Professional,NA,"$5,000to$9,000",Monthly,https://www.mycareersfuture.sg/job/unified-communication-engineer-itcan-1aa941ae95dd567d1cc882883626df7c,Information Technology
196,Data Scientist,AMARIS CONSULTING PTE. LTD.,Islandwide,Non-executive,NA,"$4,500to$6,500",Monthly,https://www.mycareersfuture.sg/job/data-scientist-amaris-consulting-c8457e1589a036ff43af9ecabfc7b641,Information Technology
197,Energy Systems Expert (Cooling Singapore 1.5),ETH SINGAPORE SEC LTD.,NA,Professional,NA,"$7,000to$10,000",Monthly,https://www.mycareersfuture.sg/job/energy-systems-expert-eth-singapore-sec-0c20646aabe74197e0190416db9ebf93,Sciences / Laboratory / R&D
198,Full Stack Developer,KINGFISHER RECRUITMENT (SINGAPORE) PTE. LTD.,NA,Executive,NA,"$5,000to$8,000",Monthly,https://www.mycareersfuture.sg/job/full-stack-developer-kingfisher-recruitment-8d75d304d2c2ce0d97da6b5d38033e5d,Information Technology
199,Linux Admin,ARYAN SOLUTIONS PTE. LTD.,East,Middle Management ...,NA,"$7,000to$8,000",Monthly,https://www.mycareersfuture.sg/job/linux-admin-aryan-solutions-829a1d07c4ecb4ee07b1157ff09cff63,Consulting  ...
200,Product Operations Manager,GOVERNMENT TECHNOLOGY AGENCY,NA,Middle Management,NA,"$5,500to$9,000",Monthly,https://www.mycareersfuture.sg/job/product-operations-manager-government-technology-agency-82e276272a26afad567289032b8d995c,Information Technology ...
201,System Engineer (Data and Control Communication Management),GOVERNMENT TECHNOLOGY AGENCY,NA,Middle Management,NA,"$5,000to$9,000",Monthly,https://www.mycareersfuture.sg/job/system-engineer-government-technology-agency-50d7d4dd7cd8c2abfbb6367a244103c1,Information Technology ...
202,Software Engineer (Junior Web Developer),GARENA ONLINE PRIVATE LIMITED,South,Professional ...,NA,"$3,600to$6,000",Monthly,https://www.mycareersfuture.sg/job/software-engineer-garena-online-a2c0b99abf3256bab24a5f5e2de0a5f3,Information Technology
203,Data Scientist,LAM RESEARCH SINGAPORE PTE LTD,NA,Professional,NA,"$4,000to$6,000",Monthly,https://www.mycareersfuture.sg/job/data-scientist-lam-research-singapore-9e4b9e2ae9daed623f2d15797522e5af,Engineering
204,Senior Data Scientist,LAM RESEARCH SINGAPORE PTE LTD,NA,Professional,NA,"$8,500to$12,750",Monthly,https://www.mycareersfuture.sg/job/senior-data-scientist-lam-research-singapore-39a6a61293d9201fd000b332a9c9c71e,Engineering
205,Data Scientist,LAM RESEARCH SINGAPORE PTE LTD,NA,Professional,NA,"$6,000to$9,000",Monthly,https://www.mycareersfuture.sg/job/data-scientist-lam-research-singapore-aa94bed511241e289ba7e59d0f3a931c,Engineering
206,Research Engineer (Data Analytics),AIRBUS SINGAPORE PRIVATE LIMITED,North,Executive ...,NA,"$4,000to$7,000",Monthly,https://www.mycareersfuture.sg/job/research-engineer-airbus-singapore-f85e7d644a13eb3d5157af675d6bd576,Engineering
207,Android Software Developer @ West  /  5 Days - LD,TARGET RECRUITMENT PTE. LTD.,West,Professional,NA,"$5,000to$6,000",Monthly,https://www.mycareersfuture.sg/job/android-software-developer-west-5-days-ld-target-recruitment-3eda29a70bc21b0f750254a99b822035,Information Technology
208,Effects TD Artist,LUCASFILM ANIMATION COMPANY SINGAPORE B.V.,South,Professional,NA,"$5,000to$8,000",Monthly,https://www.mycareersfuture.sg/job/effects-td-artist-lucasfilm-animation-company-singapore-bv-3fca752202e89954985f010521c85662,Others
209,Junior FX TD Artist,LUCASFILM ANIMATION COMPANY SINGAPORE B.V.,South,Executive,NA,"$3,500to$5,500",Monthly,https://www.mycareersfuture.sg/job/junior-fx-td-artist-lucasfilm-animation-company-singapore-bv-fe6cf646c07130f72b4585e56105603c,Others
210,Senior FX TD Artist,LUCASFILM ANIMATION COMPANY SINGAPORE B.V.,South,Professional,NA,"$8,000to$12,000",Monthly,https://www.mycareersfuture.sg/job/senior-fx-td-artist-lucasfilm-animation-company-singapore-bv-b75f7d51921722e6882eab3752e5d599,Others
211,O&T - Senior Analyst Developer - 18057791,CITIBANK N.A.,NA,Middle Management,NA,"$6,666to$11,208",Monthly,https://www.mycareersfuture.sg/job/ot-senior-analyst-developer-18057791-citibank-na-5a51c80b13c8813dca3984a094e75622,Banking and Finance
212,O&T - Applications Development Technical Lead Analyst - 18050778,CITIBANK N.A.,NA,Middle Management,NA,"$10,000to$17,500",Monthly,https://www.mycareersfuture.sg/job/ot-applications-development-technical-lead-analyst-18050778-citibank-na-6112b80cae1fce72c009f8da97d2bba7,Banking and Finance
213,Smart Nation System Engineer (Full-Stack),GOVERNMENT TECHNOLOGY AGENCY,NA,Middle Management,NA,Salary undisclosed,,https://www.mycareersfuture.sg/job/smart-nation-system-engineer-government-technology-agency-888e58c9cae265e5ae94db638c0543a7,Information Technology ...
214,Software Developer - Geospatial Technology Exploitation (Contract),GOVERNMENT TECHNOLOGY AGENCY,NA,Middle Management,NA,"$5,000to$7,000",Monthly,https://www.mycareersfuture.sg/job/software-developer-geospatial-technology-exploitation-government-technology-agency-c77aaaf3928ca17be497c265ffa082e5,Information Technology ...
