,job_titles,companys,location,employment_type,gov_support,salary,salary_unit,links,industrys
106,Software Developer,MANGOSTEEN BCC PTE. LTD.,Central,Non-executive,NA,"$5,000to$9,000",Monthly,https://www.mycareersfuture.sg/job/software-developer-mangosteen-bcc-3968e57130213e60b18afbe515a877bc,Information Technology
107,Lead Product Manager,MINDCRAFT SINGAPORE PTE. LTD.,East,Middle Management ...,NA,"$5,000to$9,000",Monthly,https://www.mycareersfuture.sg/job/lead-product-manager-mindcraft-singapore-278c0f741f9d40229fc37fee4eeecf07,Information Technology
108,IT Innovation Management APAC /  Emerging Technology Engineer,BMW ASIA PTE LTD,South,Senior Executive,NA,"$7,000to$11,000",Monthly,https://www.mycareersfuture.sg/job/innovation-management-apac-emerging-technology-engineer-bmw-asia-2911c84a3742ab88eb2fd5d5b1b54a9d,Information Technology ...
109,Engineering Lead,MINDCRAFT SINGAPORE PTE. LTD.,East,Middle Management ...,NA,"$5,000to$9,000",Monthly,https://www.mycareersfuture.sg/job/engineering-lead-mindcraft-singapore-e02de28a458e57459523c639cf91eaa7,Information Technology
110,Data Science Engineer,DATAROBOT SINGAPORE PTE. LTD.,Central,Professional,NA,"$90,000to$150,000",Annually,https://www.mycareersfuture.sg/job/data-science-engineer-datarobot-singapore-51a02f9c2b6cd9a12c4d34b71a9560ef,Information Technology
111,IT Support Specialist,MANGOSTEEN BCC PTE. LTD.,Central,Executive,NA,"$4,000to$7,000",Monthly,https://www.mycareersfuture.sg/job/support-specialist-mangosteen-bcc-5187f275c8b530b0edb35ba1a8e9ed70,Banking and Finance ...
112,Senior Java Developer,RANDSTAD PTE. LIMITED,Central,Senior Executive,NA,"$6,000to$8,000",Monthly,https://www.mycareersfuture.sg/job/senior-java-developer-randstad-d1a3cd4d2e0afa0e8edb6204b25e4b99,Information Technology
113,TECHNOLOGY CONSULTING (DIGITAL & EMERGING) ASSOCIATE,PRICEWATERHOUSECOOPERS CONSULTING (SINGAPORE) PTE. LTD.,Central,Fresh/entry level,NA,"$3,800to$4,800",Monthly,https://www.mycareersfuture.sg/job/technology-consulting-associate-pricewaterhousecoopers-consulting-f1dcc64fd214b943ec26d348c36cad31,Consulting 
114,Research Scientist (Data Scientist),AGODA COMPANY PTE. LTD.,Islandwide,Professional,NA,"$5,000to$10,000",Monthly,https://www.mycareersfuture.sg/job/research-scientist-agoda-company-d09b6cd70d83d41857db13edc7a181b0,Travel / Tourism
115,Information Technology Senior Research Scientist,GETS ASIA PTE. LTD.,South,Executive ...,NA,"$7,000to$10,000",Monthly,https://www.mycareersfuture.sg/job/information-technology-senior-research-scientist-gets-asia-507b8cb4d93f4b4ec372e2c36358b22a,Information Technology
116,"Research Engineer (12-month contract), School of Information Systems",SINGAPORE MANAGEMENT UNIVERSITY,NA,Manager,NA,"$3,400to$4,000",Monthly,https://www.mycareersfuture.sg/job/research-engineer-school-information-systems-singapore-management-university-c01ba1b36e22e15c9e021bc33e073154,Education and Training
117,Solution architect,AVENSYS CONSULTING PTE. LTD.,Islandwide,Professional,NA,"$7,000to$8,500",Monthly,https://www.mycareersfuture.sg/job/solution-architect-avensys-consulting-61b493cd455808ad98c5124f2af2591e,Information Technology
118,"Scientist (Power System Analytics), EPGC",A*STAR RESEARCH ENTITIES,West,Non-executive,NA,"$5,900to$11,800",Monthly,https://www.mycareersfuture.sg/job/scientist-epgc-astar-research-entities-0bb30ebdc6ba84f3cfac87820f82db33,Sciences / Laboratory / R&D
119,Product Analyst,PROPERTYGURU PTE. LTD.,Central,Professional ...,NA,"$7,000to$9,000",Monthly,https://www.mycareersfuture.sg/job/product-analyst-propertyguru-715e055c0e2abda1d81a96e978b58c00,Engineering ...
120,Product Analyst,PROPERTYGURU PTE. LTD.,Central,Professional ...,NA,"$7,000to$9,000",Monthly,https://www.mycareersfuture.sg/job/product-analyst-propertyguru-a4c018b1e8d2a314a2f057a73acc9646,Engineering ...
121,Solutions Consultant,ORACLE CAPAC SERVICES UNLIMITED COMPANY (SINGAPORE BRANCH),South,Professional,NA,"$8,000to$12,000",Monthly,https://www.mycareersfuture.sg/job/solutions-consultant-oracle-capac-services-unlimited-company-d97d0b4cbb9c6e651bb96b075a428bdb,Information Technology
122,Data Scientist,PATSNAP PTE. LTD.,NA,Manager ...,NA,"$5,000to$11,000",Monthly,https://www.mycareersfuture.sg/job/data-scientist-patsnap-891e1755d0922850908a3ed1858f95b9,Engineering ...
123,Data Visualisation Engineer,BIOFOURMIS SINGAPORE PTE. LTD.,West,Professional,NA,"$4,000to$5,500",Monthly,https://www.mycareersfuture.sg/job/data-visualisation-engineer-biofourmis-singapore-34cecd3f37485bcf9fac01fad98145a6,Engineering ...
124,Finance Data Scientist,SILOT PTE. LTD.,NA,Professional,NA,"$8,000to$12,000",Monthly,https://www.mycareersfuture.sg/job/finance-data-scientist-silot-9ee781678738349bcd3e1929ef109aea,Banking and Finance
125,"Data Engineer (5 days, Orchard, $3500-4000)",MACHSPEED HUMAN RESOURCES PTE. LTD.,Central,Executive,NA,"$3,500to$4,000",Monthly,https://www.mycareersfuture.sg/job/data-engineer-machspeed-human-resources-f867936a688554f23639d02d4bf7f8dc,Information Technology
126,Principal Software Engineering Lead,MICROSOFT OPERATIONS PTE LTD,NA,Non-executive,NA,"$150,000to$200,000",Annually,https://www.mycareersfuture.sg/job/principal-software-engineering-lead-microsoft-operations-b00a1ea72931e25a8d995298e5bc91e3,Information Technology
127,Data Analyst,SHIPSFOCUS INTELLIGENCE PTE. LTD.,South,Fresh/entry level ...,NA,Salary undisclosed,,https://www.mycareersfuture.sg/job/data-analyst-shipsfocus-intelligence-0763638ad2d04cb1da0ad7731ff72b0f,Engineering ...
128,Research Fellow: Proteomics,NATIONAL UNIVERSITY OF SINGAPORE,South,Professional,NA,"$4,000to$8,000",Monthly,https://www.mycareersfuture.sg/job/research-fellow-proteomics-national-university-singapore-fb810f1420ab87d95ced2d15c1cc108c,Sciences / Laboratory / R&D
129,Engineering Manager,ISENTIA BRANDTOLOGY PTE. LTD.,Central,Manager,NA,"$1to$13,000",Monthly,https://www.mycareersfuture.sg/job/engineering-manager-isentia-brandtology-5cc8939894e926518743c3aab61d841f,Information Technology
130,"Data Engineer (5 days, Orchard, $3500-4000)",MACHSPEED HUMAN RESOURCES PTE. LTD.,Central,Executive,NA,"$3,500to$4,000",Monthly,https://www.mycareersfuture.sg/job/data-engineer-machspeed-human-resources-9c999223513204829571b526116d0a8e,Information Technology
131,"Team Lead, Digital Channel Management, Consumer Banking Group (WD03797)",DBS BANK LTD.,Central,Professional,NA,"$10,400to$18,700",Monthly,https://www.mycareersfuture.sg/job/team-lead-digital-channel-management-consumer-banking-group-dbs-bank-e5fbc015ccb5cc0edd5cd2f194f9b628,Banking and Finance
132,"Research Scientist (1-year contract), School of Information Systems",SINGAPORE MANAGEMENT UNIVERSITY,NA,Middle Management,NA,"$5,000to$6,000",Monthly,https://www.mycareersfuture.sg/job/research-scientist-school-information-systems-singapore-management-university-50eec8aafc38a6b168cd2665d91c9997,Education and Training
133,Application Developer,BIZ-ERA.NET PTE LTD,Central,Junior Executive,NA,"$2,600to$3,500",Monthly,https://www.mycareersfuture.sg/job/application-developer-biz-eranet-2b7da81b236a681afa4e6e8062c04601,Information Technology
134,Senior Data Scientist,RIO TINTO COMMERCIAL PTE. LTD.,Central,Professional,NA,"$12,000to$23,000",Monthly,https://www.mycareersfuture.sg/job/senior-data-scientist-rio-tinto-commercial-dd32235002939e4040f78734b662ea06,Information Technology ...
135,Research Assistant / Research Associate / Postdoctoral Fellow / Research Fellow,NATIONAL UNIVERSITY OF SINGAPORE,South,Professional,NA,"$3,200to$5,000",Monthly,https://www.mycareersfuture.sg/job/research-assistant-research-associate-postdoctoral-fellow-research-fellow-national-university-singapore-9d254b5a5ce65376a832166d3e389db3,Sciences / Laboratory / R&D
136,Data Scientist,CTRLSHIFT SINGAPORE PTE. LTD.,South,Senior Executive,NA,"$3,000to$10,000",Monthly,https://www.mycareersfuture.sg/job/data-scientist-ctrlshift-singapore-dd4961269f59cd6004d9caf75b94de70,Advertising / Media  ...
137,"Data Engineer (5 days, Orchard, $3500-4000)",MACHSPEED HUMAN RESOURCES PTE. LTD.,Central,Executive,NA,"$3,500to$4,000",Monthly,https://www.mycareersfuture.sg/job/data-engineer-machspeed-human-resources-6151ed07ab7631ad36ba0b3b6addcfc9,Information Technology
138,Manager  /  Senior Manager (Talent and Manpower),Smart Nation and Digital Government Office,NA,NA,NA,Salary undisclosed,,https://www.mycareersfuture.sg/job/manager-senior-manager-smart-nation-digital-government-office-b9b102f453963cfc8d7ff9fa11e9df50,Public / Civil Service
139,Development Lead,AUSTRALIA AND NEW ZEALAND BANKING GROUP LIMITED,Central,Manager,NA,"$11,000to$16,000",Monthly,https://www.mycareersfuture.sg/job/development-lead-australia-new-zealand-banking-group-cfbaff99041cad7f6c35df5ba559300c,Banking and Finance
140,Research Fellow,CAMBRIDGE CENTRE FOR ADVANCED RESEARCH AND EDUCATION IN SINGAPORE LTD.,South,Professional,NA,"$4,000to$7,000",Monthly,https://www.mycareersfuture.sg/job/research-fellow-cambridge-centre-advanced-research-education-singapore-e841d53751acfc80f3716d1510538dc5,Engineering ...
141,Full-Stack Developer,SALTMINE PTE. LTD.,Central,Manager ...,NA,"$6,500to$8,000",Monthly,https://www.mycareersfuture.sg/job/full-stack-developer-saltmine-7ca56b45f576c8839e836831749c2a5a,Design ...
142,Research Fellow,CAMBRIDGE CENTRE FOR ADVANCED RESEARCH AND EDUCATION IN SINGAPORE LTD.,South,Professional,NA,"$4,000to$7,000",Monthly,https://www.mycareersfuture.sg/job/research-fellow-cambridge-centre-advanced-research-education-singapore-b315c61a589153adc0b0e2e6db9ef249,Engineering
143,Data Visualisation Engineer (West),MANPOWER STAFFING SERVICES (SINGAPORE) PTE LTD,West,Executive ...,NA,"$4,000to$5,000",Monthly,https://www.mycareersfuture.sg/job/data-visualisation-engineer-manpower-staffing-services-04fdb88b4e4a51f8e591a4ae74d06c0b,Information Technology
144,Assistant Research Officer,WILMAR INTERNATIONAL LIMITED,Central,Executive,NA,"$3,000to$6,000",Monthly,https://www.mycareersfuture.sg/job/assistant-research-officer-wilmar-international-8976427cf1aa736e59b8597e06412695,Information Technology ...
145,Senior Software Developer,CAMBRIDGE CENTRE FOR ADVANCED RESEARCH AND EDUCATION IN SINGAPORE LTD.,South,Professional,NA,"$4,500to$6,500",Monthly,https://www.mycareersfuture.sg/job/senior-software-developer-cambridge-centre-advanced-research-education-singapore-9306c74928544c31d5124e91cc4d24e6,Engineering ...
146,Research Associate,CAMBRIDGE CENTRE FOR ADVANCED RESEARCH AND EDUCATION IN SINGAPORE LTD.,South,Professional,NA,"$3,500to$5,000",Monthly,https://www.mycareersfuture.sg/job/research-associate-cambridge-centre-advanced-research-education-singapore-2824d41eaf11e41f05249232f433fd9a,Engineering
147,Senior Data Analyst,STREETSINE SINGAPORE PTE. LTD.,Central,Professional ...,NA,"$4,000to$8,000",Monthly,https://www.mycareersfuture.sg/job/senior-data-analyst-streetsine-singapore-3baa45f938b74a6660a619998e4a9852,Information Technology
148,Senior Engineer,RIO TINTO COMMERCIAL PTE. LTD.,Central,Professional,NA,"$7,500to$14,000",Monthly,https://www.mycareersfuture.sg/job/senior-engineer-rio-tinto-commercial-690ee52da7a13a131fe2ecd2adf7a5ac,Logistics / Supply Chain
149,Senior Data Analyst,PROPERTYGURU PTE. LTD.,Central,Professional ...,NA,"$6,000to$8,000",Monthly,https://www.mycareersfuture.sg/job/senior-data-analyst-propertyguru-707f35425322b89a7451c4f0316250d4,Engineering ...
150,Research Associate,NANYANG TECHNOLOGICAL UNIVERSITY,West,Professional,NA,"$3,500to$4,700",Monthly,https://www.mycareersfuture.sg/job/research-associate-nanyang-technological-university-74e78a040b9107138b14f76bb64ce179,Engineering ...
151,"Data Engineer (5 days, Orchard, $3500-4000)",MACHSPEED HUMAN RESOURCES PTE. LTD.,Central,Executive,NA,"$3,500to$4,000",Monthly,https://www.mycareersfuture.sg/job/data-engineer-machspeed-human-resources-f34bee56895534487ba687a5cc60ebe1,Information Technology
152,Quality Engineer,DATAROBOT SINGAPORE PTE. LTD.,Central,Professional,NA,"$90,000to$150,000",Annually,https://www.mycareersfuture.sg/job/quality-engineer-datarobot-singapore-f41348a9bbb277baee01d5194384acc9,Information Technology
153,"Analyst (Sensing & Analytics), Ops Policy and Planning Department (Labour Relations and Workplaces Division) - 1 year contract",Ministry of Manpower,NA,NA,NA,Salary undisclosed,,https://www.mycareersfuture.sg/job/analyst-ops-policy-planning-department-1-year-contract-ministry-manpower-c3a11efc505386e10c26a6985bf7e72a,Public / Civil Service
154,Sales Development Representative (Japanese),DATAROBOT SINGAPORE PTE. LTD.,Central,Professional,NA,"$40,000to$60,000",Annually,https://www.mycareersfuture.sg/job/sales-development-representative-datarobot-singapore-acd5c284f03ebe21cbd21a0d56358974,Information Technology
155,Sales Development Representative (Korean),DATAROBOT SINGAPORE PTE. LTD.,Central,Professional,NA,"$40,000to$60,000",Annually,https://www.mycareersfuture.sg/job/sales-development-representative-datarobot-singapore-7b80656e281eb5d9194ca75efed426de,Information Technology
156,Data Analyst,ZEEMART  PTE. LTD.,Central,Professional,NA,"$4,000to$6,000",Monthly,https://www.mycareersfuture.sg/job/data-analyst-zeemart-6f5145574df545ba95cfdf87288652ab,Information Technology
157,"Data Engineer (5 days, Orchard, $3500-4000)",MACHSPEED HUMAN RESOURCES PTE. LTD.,Central,Executive,NA,"$3,500to$4,000",Monthly,https://www.mycareersfuture.sg/job/data-engineer-machspeed-human-resources-d65a0cdbc221257155e1280e9b9f8e39,Information Technology
158,Business Data Scientist,MANPOWER STAFFING SERVICES (SINGAPORE) PTE LTD,South,Executive,NA,"$5,000to$8,500",Monthly,https://www.mycareersfuture.sg/job/business-data-scientist-manpower-staffing-services-24413589f6178366ef180c69a105d996,Information Technology
159,Senior Data Scientist,VALIDUS CAPITAL PTE. LTD.,Central,Middle Management,NA,"$5,000to$8,000",Monthly,https://www.mycareersfuture.sg/job/senior-data-scientist-validus-capital-e5b4123d916ffbed2df5cf8e73145a24,Risk Management ...
160,Lead Project Manager,TOOKITAKI HOLDING PTE. LTD.,Central,Middle Management,NA,"$9,000to$15,000",Monthly,https://www.mycareersfuture.sg/job/lead-project-manager-tookitaki-holding-8eec6817c35a843097fb6700ccbd59d8,Engineering
161,Director of Applications,TOOKITAKI HOLDING PTE. LTD.,Central,Senior Management,NA,"$15,000to$20,000",Monthly,https://www.mycareersfuture.sg/job/director-applications-tookitaki-holding-c4a3ad8479bb2908ac297eeae076881b,Engineering
162,Research Associate,NANYANG TECHNOLOGICAL UNIVERSITY,West,Professional,NA,"$3,500to$4,500",Monthly,https://www.mycareersfuture.sg/job/research-associate-nanyang-technological-university-22169dc4db5929ae236b1dd502ed5660,Sciences / Laboratory / R&D
163,Research Assistant,NANYANG TECHNOLOGICAL UNIVERSITY,West,Professional,NA,"$3,200to$4,000",Monthly,https://www.mycareersfuture.sg/job/research-assistant-nanyang-technological-university-b3ec648f16e8102f91b74559e0e35631,Sciences / Laboratory / R&D
164,Programme Coordinator,KELLY SERVICES (SINGAPORE) PTE. LTD.,South,Executive,NA,"$7,000to$9,000",Monthly,https://www.mycareersfuture.sg/job/programme-coordinator-kelly-services-f588aa956793729e1795b6f8186df256,Information Technology
165,Programme Coordinator,KELLY SERVICES (SINGAPORE) PTE. LTD.,South,Executive,NA,"$5,000to$7,000",Monthly,https://www.mycareersfuture.sg/job/programme-coordinator-kelly-services-703ad543d233751ca0b580cd662f2212,Information Technology
166,"Data Engineer (5 days, Orchard, $3500-4000)",MACHSPEED HUMAN RESOURCES PTE. LTD.,Central,Executive,NA,"$3,500to$4,000",Monthly,https://www.mycareersfuture.sg/job/data-engineer-machspeed-human-resources-5f18b458f9506576215c3fb0a7991c03,Information Technology
167,"Research Engineer (Cyber Security&Intelligence), I2R / A*STAR",A*STAR RESEARCH ENTITIES,South,Professional,NA,"$2,500to$5,000",Monthly,https://www.mycareersfuture.sg/job/research-engineer-i2r-astar-astar-research-entities-b01adb9f3a76659e1e784f506f250c25,Sciences / Laboratory / R&D
168,"Research Engineer (Visual Intelligence), I2R / A*STAR",A*STAR RESEARCH ENTITIES,South,Professional,NA,"$2,500to$5,000",Monthly,https://www.mycareersfuture.sg/job/research-engineer-i2r-astar-astar-research-entities-80a9f1a2cef902129055b7c7472e63ec,Sciences / Laboratory / R&D
169,DevOps Engineer,TOOKITAKI HOLDING PTE. LTD.,Central,Middle Management,NA,"$7,000to$12,000",Monthly,https://www.mycareersfuture.sg/job/devops-engineer-tookitaki-holding-feb1cd2dfc93dc463f36ce09e19dd3be,Engineering
170,Back-end Engineer,TOOKITAKI HOLDING PTE. LTD.,Central,Middle Management,NA,"$7,000to$15,000",Monthly,https://www.mycareersfuture.sg/job/back-end-engineer-tookitaki-holding-97b781899403c9eb3c1b44838212e50a,Engineering
171,Data ML Engineer,TOOKITAKI HOLDING PTE. LTD.,Central,Middle Management,NA,"$9,000to$15,000",Monthly,https://www.mycareersfuture.sg/job/data-ml-engineer-tookitaki-holding-51cf42646bfa75afbe8ba0fe79d917b0,Engineering
172,Senior Solution Architect,TOOKITAKI HOLDING PTE. LTD.,Central,Middle Management,NA,"$9,000to$15,000",Monthly,https://www.mycareersfuture.sg/job/senior-solution-architect-tookitaki-holding-5f824c05e10766926246fa69c722be54,Engineering
173,Senior Enterprise Architect,TOOKITAKI HOLDING PTE. LTD.,Central,Middle Management,NA,"$10,000to$15,000",Monthly,https://www.mycareersfuture.sg/job/senior-enterprise-architect-tookitaki-holding-ed49cc0a22466aab0579f4aff03d2a97,Engineering
174,"VP, Enterprise Architect",TOOKITAKI HOLDING PTE. LTD.,Central,Senior Management,NA,"$15,000to$20,000",Monthly,https://www.mycareersfuture.sg/job/vp-enterprise-architect-tookitaki-holding-c60823196aa949516c01cd9d53b6c7ff,Engineering
175,Data Engineer,RAKUTEN ASIA PTE. LTD.,Central,Executive,NA,"$4,500to$8,000",Monthly,https://www.mycareersfuture.sg/job/data-engineer-rakuten-asia-d9253502fec7b656baeaab5cc1835d7c,Information Technology
176,Data Scientist,EUROSPORTS TECHNOLOGIES PTE. LTD.,West,Senior Executive,NA,"$3,000to$7,000",Monthly,https://www.mycareersfuture.sg/job/data-scientist-eurosports-technologies-760b72a6de525e7c7dc4f846ab0a32c8,Engineering
177,"Data Engineer (5 days, Orchard, $3500-4000)",MACHSPEED HUMAN RESOURCES PTE. LTD.,Central,Professional,NA,"$3,500to$4,000",Monthly,https://www.mycareersfuture.sg/job/data-engineer-machspeed-human-resources-6e0155d876600e31d54ece9decec9cbb,Information Technology
178,Research Fellow,NANYANG TECHNOLOGICAL UNIVERSITY,West,Professional ...,NA,"$3,700to$5,000",Monthly,https://www.mycareersfuture.sg/job/research-fellow-nanyang-technological-university-e46648d6a8ec7cebcee013f7eca9d741,Engineering ...
179,Project Officer,NANYANG TECHNOLOGICAL UNIVERSITY,West,Professional ...,NA,"$3,300to$3,700",Monthly,https://www.mycareersfuture.sg/job/project-officer-nanyang-technological-university-c352589af2ba3c6ee70f1ca70cfc4cce,Engineering ...
180,"Associate, Data Engineer",GIC PRIVATE LIMITED,Central,Middle Management,NA,"$4,500to$9,000",Monthly,https://www.mycareersfuture.sg/job/associate-data-engineer-gic-55a22c4264e591bcaee716bce709fb60,Banking and Finance
181,Data Statistician,QUILT AI PTE. LTD.,Central,Manager,NA,"$7,000to$9,000",Monthly,https://www.mycareersfuture.sg/job/data-statistician-quilt-ai-0b05acd6938fa709aaec0d7e16b7989e,Engineering ...
182,"Senior Analyst, Sales Operations",ZENDESK SINGAPORE PTE. LTD.,NA,Executive,NA,"$7,000to$9,000",Monthly,https://www.mycareersfuture.sg/job/senior-analyst-sales-operations-zendesk-singapore-cdd957e393f2e8e435ad7c3d59a97467,Others
183,Open Banking & Platform Engineer,101 DIGITAL PTE. LTD.,Central,Professional,NA,"$5,000to$6,500",Monthly,https://www.mycareersfuture.sg/job/open-banking-platform-engineer-101-digital-c218a32f89e6f63daa640b00cbdf4f45,Banking and Finance ...
184,Senior Open Banking & Platform Engineer,101 DIGITAL PTE. LTD.,Central,Professional,NA,"$5,000to$8,000",Monthly,https://www.mycareersfuture.sg/job/senior-open-banking-platform-engineer-101-digital-57eba45df5d3953d1b473232f0515bf6,Banking and Finance ...
185,Mobile Software Engineer,101 DIGITAL PTE. LTD.,Central,Professional,NA,"$5,000to$7,500",Monthly,https://www.mycareersfuture.sg/job/mobile-software-engineer-101-digital-347e91d72aedbcce96d658c83023b8a7,Banking and Finance ...
186,"Data Engineer (5 days, Orchard, $3500-4000)",MACHSPEED HUMAN RESOURCES PTE. LTD.,Central,Executive,NA,"$3,500to$4,000",Monthly,https://www.mycareersfuture.sg/job/data-engineer-machspeed-human-resources-9b0ecd4bea2dffefc12de8acaf63fa75,Information Technology
187,Field Operation Engineer - Big Data Engineer,DATHENA SCIENCE PTE. LTD.,NA,Executive,NA,"$2,000to$5,000",Monthly,https://www.mycareersfuture.sg/job/field-operation-engineer-big-data-engineer-dathena-science-817389eb9f9b7b01508fe9331f4d526f,Engineering
188,Research Assistant (Artificial Intelligence),NATIONAL UNIVERSITY OF SINGAPORE,South,Executive,NA,"$3,400to$4,850",Monthly,https://www.mycareersfuture.sg/job/research-assistant-national-university-singapore-4a2ac019d2592a2510e08f22698ceca7,Sciences / Laboratory / R&D
189,Research Scientist (Senior Data Scientist - NLP / Chatbot),AGODA COMPANY PTE. LTD.,Islandwide,Professional,NA,"$5,000to$10,000",Monthly,https://www.mycareersfuture.sg/job/research-scientist-agoda-company-8e059e2963f6510a5f1d58ee57dd1236,Information Technology
190,Data Scientist,ASIACLOUD SOLUTIONS PRIVATE LIMITED,NA,Professional ...,NA,"$6,000to$7,500",Monthly,https://www.mycareersfuture.sg/job/data-scientist-asiacloud-solutions-d3c1e071bc63174c875e534bf3a92553,Information Technology
191,Research Fellow,NANYANG TECHNOLOGICAL UNIVERSITY,West,Professional,NA,"$4,200to$6,000",Monthly,https://www.mycareersfuture.sg/job/research-fellow-nanyang-technological-university-10befcd9b0c7b817f9dc86f39da174d0,Sciences / Laboratory / R&D
192,Research Associate,NANYANG TECHNOLOGICAL UNIVERSITY,West,Professional,NA,"$3,300to$4,800",Monthly,https://www.mycareersfuture.sg/job/research-associate-nanyang-technological-university-f17817607879d302a49c33402f1ff33b,Sciences / Laboratory / R&D
193,Research Assistant,NANYANG TECHNOLOGICAL UNIVERSITY,West,Professional,NA,"$3,000to$4,300",Monthly,https://www.mycareersfuture.sg/job/research-assistant-nanyang-technological-university-1366ecd2f0ddf259de5d27fc50da84b2,Sciences / Laboratory / R&D
194,Full Stack Developer,DATHENA SCIENCE PTE. LTD.,Central,Fresh/entry level ...,NA,"$4,000to$6,000",Monthly,https://www.mycareersfuture.sg/job/full-stack-developer-dathena-science-5fb5754485af66782640da6ad970b4a6,Engineering
195,Field Data Scientist,DATHENA SCIENCE PTE. LTD.,NA,Executive,NA,"$2,000to$5,000",Monthly,https://www.mycareersfuture.sg/job/field-data-scientist-dathena-science-ef8743c8aad21b7da211bfaf16e59a1e,Engineering
196,"Data Engineer (5 days, Orchard, $3500-4000)",MACHSPEED HUMAN RESOURCES PTE. LTD.,Central,Executive,NA,"$3,500to$4,000",Monthly,https://www.mycareersfuture.sg/job/data-engineer-machspeed-human-resources-e8173565ba67540e66912abb69c1c442,Information Technology
197,"Assistant Manager, Data Science",SCOOT TIGERAIR PTE. LTD.,East,Professional,NA,"$4,000to$6,500",Monthly,https://www.mycareersfuture.sg/job/assistant-manager-data-science-scoot-tigerair-fc46653b9a1c67d4f9a50be6547e82c7,Others
198,Quant Analyst,BLUECHIP PLATFORMS ASIA PTE. LTD.,NA,Professional,NA,Salary undisclosed,,https://www.mycareersfuture.sg/job/quant-analyst-bluechip-platforms-asia-99b455bdae1d0a6ee0f2e6feb32d43c2,Banking and Finance ...
199,"Credit Risk Model Validation, AVP-VP",BLUECHIP PLATFORMS ASIA PTE. LTD.,NA,Manager,NA,Salary undisclosed,,https://www.mycareersfuture.sg/job/credit-risk-model-validation-avp-vp-bluechip-platforms-asia-8c97eb2056d97c0daa6de76d371cf114,Risk Management ...
200,Business Analyst,MANGOSTEEN BCC PTE. LTD.,Central,Executive,NA,"$5,000to$8,000",Monthly,https://www.mycareersfuture.sg/job/business-analyst-mangosteen-bcc-c928e2b069b9bb33d4e9f387aa3f0efe,Banking and Finance ...
201,Digital Marketing Manager - APJ,PURE STORAGE SINGAPORE PTE. LIMITED,Central,Manager,NA,"$158,000to$237,000",Annually,https://www.mycareersfuture.sg/job/digital-marketing-manager-apj-pure-storage-singapore-5883334b32980480fc5ac8ceba1f4f91,Marketing / Public Relations 
202,"Specialist, SSC Process & Projects",APL CO. PTE LTD,Central,Manager,NA,"$3,800to$5,700",Monthly,https://www.mycareersfuture.sg/job/specialist-ssc-process-projects-apl-d344637f5c2454d4da23df1eb1cbcea3,Consulting  ...
203,"Manager, SSC Process & Projects",APL CO. PTE LTD,Central,Manager,NA,"$6,500to$9,750",Monthly,https://www.mycareersfuture.sg/job/manager-ssc-process-projects-apl-23d7037136c9fc838da5da265ae2c2d5,Consulting  ...
204,"Manager, SSC Process & Projects",APL CO. PTE LTD,Central,Manager,NA,"$5,600to$8,400",Monthly,https://www.mycareersfuture.sg/job/manager-ssc-process-projects-apl-9f6bf82082a6e36d83cc6f160a5ea042,Consulting  ...
205,Sr. Cybersecurity Engineer,VISA WORLDWIDE PTE. LIMITED,East,Professional,NA,"$10,000to$12,500",Monthly,https://www.mycareersfuture.sg/job/sr-cybersecurity-engineer-visa-worldwide-8e5cbe97ed41a79c0490d135c5fe0aa1,Information Technology
206,"Data Engineer (5 days, Orchard, $3500-4000)",MACHSPEED HUMAN RESOURCES PTE. LTD.,Central,Professional,NA,"$3,500to$4,000",Monthly,https://www.mycareersfuture.sg/job/data-engineer-machspeed-human-resources-1cbdce1d06f02b2bc1ebf61b4640cfff,Information Technology
207,Data Engineer,SHOPEE SINGAPORE PRIVATE LIMITED,South,Executive,NA,"$4,400to$8,400",Monthly,https://www.mycareersfuture.sg/job/data-engineer-shopee-singapore-c22b645bb61ff1dfe5114048349fa91b,Information Technology
208,"Data Engineer (5 days, Orchard, $3500-4000)",MACHSPEED HUMAN RESOURCES PTE. LTD.,Central,Executive,NA,"$3,500to$4,000",Monthly,https://www.mycareersfuture.sg/job/data-engineer-machspeed-human-resources-ed1be252fa40dc466e6a5bbe8212e087,Information Technology
209,Research Fellow,NANYANG TECHNOLOGICAL UNIVERSITY,West,Professional ...,NA,"$5,000to$6,000",Monthly,https://www.mycareersfuture.sg/job/research-fellow-nanyang-technological-university-6b8442799cb022816e754f54f5afacf5,Engineering ...
210,Research Associate,NANYANG TECHNOLOGICAL UNIVERSITY,West,Professional ...,NA,"$3,400to$4,000",Monthly,https://www.mycareersfuture.sg/job/research-associate-nanyang-technological-university-9b2f2de3434e2a1aeda47df9fb626e0f,Engineering ...
211,Data Engineer,SNAPHUNT PTE. LTD.,Central,Executive ...,NA,Salary undisclosed,,https://www.mycareersfuture.sg/job/data-engineer-snaphunt-a38b7e4fc7c00027901160934f27a098,Information Technology
212,Data Scientist,TWITTER ASIA PACIFIC PTE. LTD.,NA,Professional,NA,"$8,000to$12,000",Monthly,https://www.mycareersfuture.sg/job/data-scientist-twitter-asia-pacific-fb3e95e464af20af4c6ba0952cb535f8,Information Technology
213,Audience Insights Specialist,SNAPHUNT PTE. LTD.,Central,Professional,NA,"$3,500to$7,000",Monthly,https://www.mycareersfuture.sg/job/audience-insights-specialist-snaphunt-42d4b07de828703d2c876c17f785d860,Marketing / Public Relations 
