,job_titles,companys,location,employment_type,gov_support,salary,salary_unit,links,industrys
0,Big data Presales,IMPERIUM SOLUTIONS PTE. LTD.,Islandwide,Executive,NA,"$3,500to$6,000",Monthly,https://www.mycareersfuture.sg/job/big-data-presales-imperium-solutions-39f3e3dfa822217862108cbda95ddb4e,Information Technology
1,Big Data Engineer,BIOFOURMIS SINGAPORE PTE. LTD.,West,Senior Executive,NA,"$5,200to$6,700",Monthly,https://www.mycareersfuture.sg/job/big-data-engineer-biofourmis-singapore-da5fe40ce8998abe2e3646825351e2ae,Engineering
2,Big Data Architect,AVENSYS CONSULTING PTE. LTD.,Islandwide,Professional,NA,"$6,000to$8,500",Monthly,https://www.mycareersfuture.sg/job/big-data-architect-avensys-consulting-52bb74382edafc11e7a65f306a360515,Information Technology
3,"Pre-sales Consultant - Big Data (5 days, Orchard, $5000)",MACHSPEED HUMAN RESOURCES PTE. LTD.,Central,Professional,NA,"$4,000to$5,000",Monthly,https://www.mycareersfuture.sg/job/pre-sales-consultant-big-data-machspeed-human-resources-b8c2264d833d55e8611c7d0a12b4ee2f,Information Technology
4,"Pre-sales Consultant - Big Data (5 days, Orchard, $5000)",MACHSPEED HUMAN RESOURCES PTE. LTD.,Central,Professional,NA,"$4,000to$5,000",Monthly,https://www.mycareersfuture.sg/job/pre-sales-consultant-big-data-machspeed-human-resources-ad3efea2b04a67429a8a3cf94f7701e7,Information Technology
5,"VP, BigData Engineer, Group Consumer Banking and Big Data Analytics Technology (WD00469)",DBS BANK LTD.,NA,Manager ...,NA,"$10,400to$18,700",Monthly,https://www.mycareersfuture.sg/job/vp-bigdata-engineer-group-consumer-banking-big-data-analytics-technology-dbs-bank-b1d40ffc9505df1d47e38f59e670bd5a,Banking and Finance
6,Openings for  Big data,SAKSOFT PTE LIMITED,South,Senior Executive,NA,"$6,000to$10,000",Monthly,https://www.mycareersfuture.sg/job/openings-big-data-saksoft-6c3a1bf260370cb654add1b1787372af,Information Technology
7,Infrastructure Development - Big Data,"JPMORGAN CHASE BANK, N.A.",NA,Senior Executive,NA,"$7,500to$15,000",Monthly,https://www.mycareersfuture.sg/job/infrastructure-development-big-data-jpmorgan-chase-bank-na-50fe6765001864fb32896305b80cf9bc,Information Technology
8,Infrastructure Development - Big Data,"JPMORGAN CHASE BANK, N.A.",NA,Executive,NA,"$7,000to$14,000",Monthly,https://www.mycareersfuture.sg/job/infrastructure-development-big-data-jpmorgan-chase-bank-na-7422644b462f62e352638b7063ba8bca,Information Technology
9,"Senior Associate, FullStack Developer, Group Consumer Banking and Big Data Analytics Technology, T&O",DBS BANK LTD.,East,Senior Executive,NA,"$5,000to$10,000",Monthly,https://www.mycareersfuture.sg/job/senior-associate-fullstack-developer-group-consumer-banking-big-data-analytics-technology-to-dbs-bank-dc32ef7f05001b240808c57ae344e548,Information Technology
10,Big Data Developer,VUI SYSTEMS PTE. LTD.,Islandwide,Professional,NA,"$7,500to$10,000",Monthly,https://www.mycareersfuture.sg/job/big-data-developer-vui-systems-012718aa8af5a1f88c4da289048934fb,Information Technology
11,Senior Developer (Big Data),MCI CAREER  SERVICES PTE. LTD.,Islandwide,Senior Executive,NA,"$8,000to$15,000",Monthly,https://www.mycareersfuture.sg/job/senior-developer-mci-career-services-b5d6789693b386acd5c7fff5ed4ab86f,Information Technology
12,"SVP, Security Architect, Group Consumer Banking and Big Data Analytics Technology, T&O (WD02452)",DBS BANK LTD.,East,Senior Management,NA,"$10,000to$20,000",Monthly,https://www.mycareersfuture.sg/job/svp-security-architect-group-consumer-banking-big-data-analytics-technology-to-dbs-bank-bbddd704ac0cdbdd6de23f5dcfc13a21,Information Technology
13,"VP, Security Architect, Group Consumer Banking and Big Data Analytics Technology, T&O (WD02452)",DBS BANK LTD.,East,Senior Management,NA,"$10,400to$18,700",Monthly,https://www.mycareersfuture.sg/job/vp-security-architect-group-consumer-banking-big-data-analytics-technology-to-dbs-bank-68d23c9387429e8c731a3bfe768d9e94,Information Technology
14,Field Operation Engineer - Big Data Engineer,DATHENA SCIENCE PTE. LTD.,NA,Executive,NA,"$2,000to$5,000",Monthly,https://www.mycareersfuture.sg/job/field-operation-engineer-big-data-engineer-dathena-science-817389eb9f9b7b01508fe9331f4d526f,Engineering
15,"Software Engineer (Analytics, Big Data)",KNOREX PTE. LTD.,Central,Executive,NA,"$3,000to$4,500",Monthly,https://www.mycareersfuture.sg/job/software-engineer-knorex-b9842b8d076c944d83d5cf7e0c25e553,Advertising / Media 
16,Data Engineer - SQL  /  Big Data  /  Java,DENODO TECHNOLOGIES PTE. LTD.,NA,Professional,NA,Salary undisclosed,,https://www.mycareersfuture.sg/job/data-engineer-sql-big-data-java-denodo-technologies-cfe51cc03bee7d249ecf83fde7a21e8d,Engineering ...
17,Big Data Consultant,ITCAN PTE. LIMITED,Islandwide,Manager,NA,"$5,000to$10,000",Monthly,https://www.mycareersfuture.sg/job/big-data-consultant-itcan-724b6d7476f12057da5b8b8ce3fb25e5,Information Technology
18,Big Data Developer,ASIACLOUD SOLUTIONS PRIVATE LIMITED,NA,Manager ...,NA,"$6,500to$8,500",Monthly,https://www.mycareersfuture.sg/job/big-data-developer-asiacloud-solutions-25b29adc5986a157d2d9f26a9489082d,Information Technology
19,Big Data Architect,ITCAN PTE. LIMITED,Islandwide,Professional,NA,"$6,000to$12,000",Monthly,https://www.mycareersfuture.sg/job/big-data-architect-itcan-678ef643c3a915ec8626d7153dd7cee4,Information Technology
20,Big Data Developer,TALENT TRADER GROUP PTE. LTD.,Islandwide,Junior Executive,NA,"$5,000to$7,000",Monthly,https://www.mycareersfuture.sg/job/big-data-developer-talent-trader-group-527fa219b8f1e373dbbbf2003bf46d52,Information Technology
21,Big Data DevOps Engineer,EPAM SYSTEMS PTE. LTD.,South,Professional,NA,"$8,000to$13,000",Monthly,https://www.mycareersfuture.sg/job/big-data-devops-engineer-epam-systems-29bfe26a52f62af06e29442885cc4f31,Information Technology
22,"SVP, Program Manager, Group Consumer Banking and Big Data Analytics Technology, T&O (WD00448)",DBS BANK LTD.,East,Senior Management,NA,"$10,000to$20,000",Monthly,https://www.mycareersfuture.sg/job/svp-program-manager-group-consumer-banking-big-data-analytics-technology-to-dbs-bank-a8fbc13a7d9ff88ed44c5b946d7bba5c,Information Technology
23,"VP, Program Manager, Group Consumer Banking and Big Data Analytics Technology, T&O (WD00448)",DBS BANK LTD.,East,Senior Management,NA,"$10,400to$18,700",Monthly,https://www.mycareersfuture.sg/job/vp-program-manager-group-consumer-banking-big-data-analytics-technology-to-dbs-bank-6602aa10adf29c63667349a6a812d215,Information Technology
24,"AVP, Production Suppt Mgr (Ecosystem / Mktplc), Grp Consumer Bank'g & Big Data Analytics Tech (WD00447",DBS BANK LTD.,Central,Professional,NA,"$6,500to$11,700",Monthly,https://www.mycareersfuture.sg/job/avp-production-suppt-mgr-grp-consumer-bankg-big-data-analytics-tech-wd00447-dbs-bank-47397d374b09e64d4239e804709f9ae1,Banking and Finance
25,"VP, Production Suppt Mgr (Ecosystem / Mktplc), Grp Consumer Bank'g & Big Data Analytics Tech (WD00447)",DBS BANK LTD.,Central,Professional,NA,"$10,400to$18,700",Monthly,https://www.mycareersfuture.sg/job/vp-production-suppt-mgr-grp-consumer-bankg-big-data-analytics-tech-dbs-bank-b365d56a0946d4259e0a13b14939928d,Banking and Finance
26,"VP / AVP, Wealth Mgmt Technical Business Analyst, Grp Consumer Banking & Big Data Analytics (WD00463)",DBS BANK LTD.,NA,Middle Management ...,NA,"$7,000to$14,000",Monthly,https://www.mycareersfuture.sg/job/vp-avp-wealth-mgmt-technical-business-analyst-grp-consumer-banking-big-data-analytics-dbs-bank-8e29f6fd2978c31394cddbb403683fa7,Banking and Finance
27,Senior Database Consultant - Big Data Engineer,PALO IT SINGAPORE PTE. LTD.,Central,Professional,NA,"$6,000to$12,000",Monthly,https://www.mycareersfuture.sg/job/senior-database-consultant-big-data-engineer-palo-singapore-3457c8d2b5a325c08dd1464799c45875,Information Technology
28,Senior Database Consultant - Big Data Engineer,PALO IT SINGAPORE PTE. LTD.,Central,Professional,NA,"$6,000to$12,000",Monthly,https://www.mycareersfuture.sg/job/senior-database-consultant-big-data-engineer-palo-singapore-705c8891b878db36611d27e4aaae5c2e,Information Technology
29,Senior Database Consultant - Big Data Engineer,PALO IT SINGAPORE PTE. LTD.,Central,Professional,NA,"$6,000to$12,000",Monthly,https://www.mycareersfuture.sg/job/senior-database-consultant-big-data-engineer-palo-singapore-a5c4c29bbf0aee683038d5e538eb60e5,Information Technology
30,Big Data (HIVE) Engineer – 12 Months Renewable Contract,ALLEGIS GROUP SINGAPORE PRIVATE LIMITED,East,Junior Executive,NA,"$6,000to$12,000",Monthly,https://www.mycareersfuture.sg/job/big-data-engineer-%E2%80%93-12-months-renewable-contract-allegis-group-singapore-a0baf33878df1722e55e1a6d3e029087,Information Technology
31,Hadoop (Big Data) Administrator,INVOSYSTEMS SOLUTIONS PTE. LTD.,NA,Professional,NA,"$4,000to$6,500",Monthly,https://www.mycareersfuture.sg/job/hadoop-administrator-invosystems-solutions-7c510f95bdf5390a7c559de4f7071dcc,Information Technology
32,Hadoop (Big Data) Administrator,INVOSYSTEMS SOLUTIONS PTE. LTD.,NA,Professional,NA,"$4,000to$6,500",Monthly,https://www.mycareersfuture.sg/job/hadoop-administrator-invosystems-solutions-436f68560e11326eee3d5e897e484ff2,Information Technology
33,Software Engineer (Big Data),ENCORA TECHNOLOGIES PTE. LTD.,"East, Central",Executive,NA,"$6,000to$10,000",Monthly,https://www.mycareersfuture.sg/job/software-engineer-encora-technologies-1593aa669d6deccaf2974454dde11baa,Banking and Finance
34,Java Big Data Developer,HYDROGEN CONSULTING SOLUTIONS PTE. LTD.,"South, Central",Professional,NA,"$5,200to$6,700",Monthly,https://www.mycareersfuture.sg/job/java-big-data-developer-hydrogen-consulting-solutions-15730f38df9fc456229cbe57f246f328,Information Technology
35,Senior Java Big Data Developer,HYDROGEN CONSULTING SOLUTIONS PTE. LTD.,"South, Central",Professional,NA,"$8,000to$10,000",Monthly,https://www.mycareersfuture.sg/job/senior-java-big-data-developer-hydrogen-consulting-solutions-847de0e52ad7eff2645a06b355fe7276,Information Technology
36,Java Big Data Developer,HYDROGEN CONSULTING SOLUTIONS PTE. LTD.,"South, Central",Professional,NA,"$6,000to$8,000",Monthly,https://www.mycareersfuture.sg/job/java-big-data-developer-hydrogen-consulting-solutions-f19e84730294eb481eb4dceeccecbac2,Information Technology
37,Big Data Developer,ANOTECH ENERGY SINGAPORE PTE. LTD.,Islandwide,Executive,NA,"$2,000to$7,500",Monthly,https://www.mycareersfuture.sg/job/big-data-developer-anotech-energy-singapore-62f0d551405c5132e3d04dfe2bd9f89b,Information Technology
38,Big Data SME / Lead,INVOSYSTEMS SOLUTIONS PTE. LTD.,NA,Professional,NA,"$5,000to$7,500",Monthly,https://www.mycareersfuture.sg/job/big-data-sme-lead-invosystems-solutions-866b2e3debca477c15a43bc5c0fae447,Information Technology
39,Senior / Principal Infocomm Specialist (Data & Analytics Architecture),Inland Revenue Authority of Singapore,NA,Professional,NA,"$4,000to$9,100",Monthly,https://www.mycareersfuture.sg/job/senior-principal-infocomm-specialist-inland-revenue-authority-singapore-c1313b30ad86fda2ced8dbd4da8f6a68,Information Technology ...
40,Senior Data Engineer (Data Science and Artificial Intelligence),Maritime and Port Authority of Singapore,NA,Executive,NA,Salary undisclosed,,https://www.mycareersfuture.sg/job/senior-data-engineer-maritime-port-authority-singapore-5e04d9fe6a97ad7bd5cb86353a193535,Public / Civil Service
41,"Vice President, Enterprise Data Warehouse",NTUC ENTERPRISE CO-OPERATIVE LTD,NA,Middle Management,NA,"$8,000to$13,000",Monthly,https://www.mycareersfuture.sg/job/vice-president-enterprise-data-warehouse-ntuc-enterprise-co-operative-8665ecf7141bbb28e1802a8365c4e250,Education and Training ...
42,System Engineer (Hadoop),PTC SYSTEM (S) PTE LTD,Central,Executive,NA,"$3,000to$4,000",Monthly,https://www.mycareersfuture.sg/job/system-engineer-ptc-system-1ce7845f2d4b33a6cf570ee4307ab8a7,Professional Services
43,People soft ERP Finance Technical Consultant,SANDBOX CONSULTING PTE. LTD.,Islandwide,Senior Executive,NA,"$7,000to$8,000",Monthly,https://www.mycareersfuture.sg/job/people-soft-erp-finance-technical-consultant-sandbox-consulting-581e474f197b6cb7a9b1ca72ec638c2f,Information Technology
44,People Soft ERP Finance Functional Consultant,SANDBOX CONSULTING PTE. LTD.,Islandwide,Senior Executive,NA,"$7,000to$8,000",Monthly,https://www.mycareersfuture.sg/job/people-soft-erp-finance-functional-consultant-sandbox-consulting-2194a5cf0cb2ecfae9a9b3337570028f,Information Technology
45,Senior Data Analyst,THOUCENTRIC PTE. LTD.,South,Senior Executive,NA,Salary undisclosed,,https://www.mycareersfuture.sg/job/senior-data-analyst-thoucentric-7ad2d604984c428da533a48377b20e4f,Information Technology
46,Solutions Consultant,ORACLE CAPAC SERVICES UNLIMITED COMPANY (SINGAPORE BRANCH),South,Professional,NA,"$8,000to$12,000",Monthly,https://www.mycareersfuture.sg/job/solutions-consultant-oracle-capac-services-unlimited-company-d97d0b4cbb9c6e651bb96b075a428bdb,Information Technology
47,Data Engineer,CAPGEMINI SINGAPORE PTE. LTD.,"East, Central",Professional,NA,"$5,000to$7,500",Monthly,https://www.mycareersfuture.sg/job/data-engineer-capgemini-singapore-6881270e60e57757dd030a42764e21ad,Information Technology
48,Data Engineer,SNAPHUNT PTE. LTD.,Central,Executive ...,NA,Salary undisclosed,,https://www.mycareersfuture.sg/job/data-engineer-snaphunt-a38b7e4fc7c00027901160934f27a098,Information Technology
49,Junior Data Scientist,HUBBLE PTE. LTD.,North,Professional,NA,"$3,600to$7,100",Monthly,https://www.mycareersfuture.sg/job/junior-data-scientist-hubble-ea469ffbfdbf74a06767387a8c83c2d3,Information Technology
50,Presales Specialist - Data Science,SAP ASIA PTE. LTD.,South,Professional,NA,"$6,000to$8,000",Monthly,https://www.mycareersfuture.sg/job/presales-specialist-data-science-sap-asia-e29935b68cb10990b9920fead69107e7,Consulting 
51,Data Governance Officer,NTUC ENTERPRISE CO-OPERATIVE LTD,NA,Executive,NA,"$5,000to$8,000",Monthly,https://www.mycareersfuture.sg/job/data-governance-officer-ntuc-enterprise-co-operative-0c9d7ef23d8ad7d8ba83d7c7be800c94,Information Technology
52,Senior /  Data Engineer,SINGAPORE TELECOMMUNICATIONS LIMITED,Central,Professional,NA,"$8,000to$10,000",Monthly,https://www.mycareersfuture.sg/job/senior-data-engineer-singapore-telecommunications-237958f6048d8ae8ede9188fc4b9758f,Information Technology
53,"Associate, Data Engineer",GIC PRIVATE LIMITED,Central,Middle Management,NA,"$4,500to$9,000",Monthly,https://www.mycareersfuture.sg/job/associate-data-engineer-gic-55a22c4264e591bcaee716bce709fb60,Banking and Finance
54,"Research Fellow (1-year contract),  Living Analytics Research Centre",SINGAPORE MANAGEMENT UNIVERSITY,NA,Middle Management,NA,"$4,000to$8,000",Monthly,https://www.mycareersfuture.sg/job/research-fellow-living-analytics-research-centre-singapore-management-university-3983267df04d4f40cbb9b5cf5c5c5ad3,Education and Training
55,"Research Fellow (1-year contract),  Living Analytics Research Centre",SINGAPORE MANAGEMENT UNIVERSITY,NA,Middle Management,NA,"$4,000to$8,000",Monthly,https://www.mycareersfuture.sg/job/research-fellow-living-analytics-research-centre-singapore-management-university-fc9cc101f0435599aaea43110402b2a4,Education and Training
56,"Research Fellow (1-year contract),  Living Analytics Research Centre",SINGAPORE MANAGEMENT UNIVERSITY,NA,Middle Management,NA,"$4,000to$8,000",Monthly,https://www.mycareersfuture.sg/job/research-fellow-living-analytics-research-centre-singapore-management-university-636f60ee907ded53dea45e2437902c34,Education and Training
57,Business Analyst (Data Analytics),GOVERNMENT TECHNOLOGY AGENCY,NA,Professional,NA,Salary undisclosed,,https://www.mycareersfuture.sg/job/business-analyst-government-technology-agency-9e6bb89686d7ae65bd6554890fd0ea0d,Information Technology ...
58,Business Analyst (Data Analytics),GOVERNMENT TECHNOLOGY AGENCY,NA,Middle Management,NA,"$5,000to$9,000",Monthly,https://www.mycareersfuture.sg/job/business-analyst-government-technology-agency-aa6ae31e2c948165269b7ad64ebf9c17,Information Technology ...
59,Data Engineer,DP INFORMATION NETWORK PTE. LTD.,Islandwide,Professional,NA,"$6,000to$8,000",Monthly,https://www.mycareersfuture.sg/job/data-engineer-dp-information-network-828ce4ce4c25d05781945dd2f35d07d6,Information Technology
60,Postdoctoral Fellow,NATIONAL UNIVERSITY OF SINGAPORE,South,Fresh/entry level,NA,"$5,500to$6,500",Monthly,https://www.mycareersfuture.sg/job/postdoctoral-fellow-national-university-singapore-c040a2c2818d889ef357a6c2dd58869e,Education and Training
61,Data Analyst at Viki Inc,VIKI PRIVATE LIMITED,Central,Professional,NA,"$6,000to$8,000",Monthly,https://www.mycareersfuture.sg/job/data-analyst-viki-viki-31ea3806e6d565880e783372121f1d63,Engineering
62,Sr. Systems Engineer,VISA WORLDWIDE PTE. LIMITED,East,Professional,NA,"$6,000to$8,000",Monthly,https://www.mycareersfuture.sg/job/sr-systems-engineer-visa-worldwide-777c5d1494117cda26b90b012f33b0d8,Information Technology
63,Research Assistant,NATIONAL UNIVERSITY OF SINGAPORE,South,Fresh/entry level,NA,"$2,600to$3,800",Monthly,https://www.mycareersfuture.sg/job/research-assistant-national-university-singapore-3a078bc357d372f039e48a97a0a480ab,Education and Training
64,Office of Planning - Senior Data Strategist  /  Analyst (Data Analytics Unit),Republic Polytechnic,NA,NA,NA,Salary undisclosed,,https://www.mycareersfuture.sg/job/office-planning-senior-data-strategist-analyst-republic-polytechnic-dd7dc98558f8c4b4600572b84815d524,Education and Training ...
65,Senior Level Data Engineer,TRAVELOKA SERVICES PTE. LTD.,NA,Senior Executive,NA,"$8,300to$15,000",Monthly,https://www.mycareersfuture.sg/job/senior-level-data-engineer-traveloka-services-9708b2f3aa461757cb12be6c9df31c95,Information Technology
66,Mid - Senior Level Data Engineer,TRAVELOKA SERVICES PTE. LTD.,NA,Executive,NA,"$6,100to$10,700",Monthly,https://www.mycareersfuture.sg/job/mid-senior-level-data-engineer-traveloka-services-80251b4e45e5ed8f6319c691e6d81568,Information Technology
67,Mid Level Data Engineer,TRAVELOKA SERVICES PTE. LTD.,NA,Executive,NA,"$4,300to$7,600",Monthly,https://www.mycareersfuture.sg/job/mid-level-data-engineer-traveloka-services-10ec08dd2c1d9154c02d032d6e438e7f,Information Technology
68,Junior - Mid Level Data Engineer,TRAVELOKA SERVICES PTE. LTD.,NA,Fresh/entry level,NA,"$3,000to$6,000",Monthly,https://www.mycareersfuture.sg/job/junior-mid-level-data-engineer-traveloka-services-8870a85841fc70677fdef3807414055f,Information Technology
69,"Manager, Data and Analytics, Advisory",ERNST & YOUNG ADVISORY PTE. LTD.,Central,Manager,NA,"$6,000to$12,000",Monthly,https://www.mycareersfuture.sg/job/manager-data-analytics-advisory-ernst-young-advisory-727ec63e9e5c2537d3daf49f8384af07,Information Technology
70,Data Scientist,NTUC ENTERPRISE NEXUS CO-OPERATIVE LIMITED,NA,Professional ...,NA,"$4,000to$7,000",Monthly,https://www.mycareersfuture.sg/job/data-scientist-ntuc-enterprise-nexus-co-operative-892da7cd8e95ca26dd6d96a07bea58c9,Information Technology ...
71,DATA ENGINEER,ZENIKA PTE. LTD.,Central,Professional,NA,"$5,000to$7,000",Monthly,https://www.mycareersfuture.sg/job/data-engineer-zenika-15edec0b30fd66464eafeabe29b3eac1,Information Technology
72,Data Integration Architect,MEGAMIND CONSULTING PTE. LTD.,Central,Professional,NA,"$6,500to$9,000",Monthly,https://www.mycareersfuture.sg/job/data-integration-architect-megamind-consulting-a333006714333386a028e7d79aba859b,Information Technology
73,Data Scientist,DENTSU AEGIS NETWORK HUB2050,Central,Executive,NA,"$5,000to$10,000",Monthly,https://www.mycareersfuture.sg/job/data-scientist-dentsu-aegis-network-hub2050-558ef521adf106695584d1c1592cdeff,Engineering ...
74,Full Stack Developer,DATHENA SCIENCE PTE. LTD.,Central,Fresh/entry level ...,NA,"$4,000to$6,000",Monthly,https://www.mycareersfuture.sg/job/full-stack-developer-dathena-science-5fb5754485af66782640da6ad970b4a6,Engineering
75,Data Science Analyst,Company Undisclosed,NA,Executive,NA,"$4,500to$6,300",Monthly,https://www.mycareersfuture.sg/job/data-science-analyst-0da525c676d211d9393c5ce574aa4d62,Others
76,"Research Engineer (Data Analytics), I2R (A*STAR)",A*STAR RESEARCH ENTITIES,South,Professional,NA,"$2,500to$5,000",Monthly,https://www.mycareersfuture.sg/job/research-engineer-i2r-astar-research-entities-f80f14cbd71ab564fadb18c7cf006d1e,Sciences / Laboratory / R&D
77,Data Scientist,MERCK PTE. LTD.,South,Professional,NA,"$9,500to$13,000",Monthly,https://www.mycareersfuture.sg/job/data-scientist-merck-282468cd9f95fb3a2711b22f64ac37a4,Information Technology
78,Data Scientist,NTUC ENTERPRISE CO-OPERATIVE LTD,NA,Executive,NA,"$3,500to$8,000",Monthly,https://www.mycareersfuture.sg/job/data-scientist-ntuc-enterprise-co-operative-92cbf28222ce2531c00bde40613a16ad,Information Technology
79,Senior / Data Engineer (Data Science Team),M1 LIMITED,West,Fresh/entry level ...,NA,"$3,500to$5,800",Monthly,https://www.mycareersfuture.sg/job/senior-data-engineer-m1-1fc844c78813223b095744286b52d2c2,Engineering ...
80,Data Engineer,BLUE STAR INFOSTACK SOLUTIONS PTE. LTD.,Central,Executive,NA,"$5,000to$8,000",Monthly,https://www.mycareersfuture.sg/job/data-engineer-blue-star-infostack-solutions-bc7099b889534b21f4f4319cebdbf84d,Information Technology
81,Office of Planning - Manager (Data Analyst / Scientist),Republic Polytechnic,NA,NA,NA,"$5,700to$6,300",Monthly,https://www.mycareersfuture.sg/job/office-planning-manager-republic-polytechnic-ba6127e745a10ce5155e458624a308bb,Education and Training ...
82,Data Scientist,HEWLETT PACKARD ENTERPRISE SINGAPORE PTE. LTD.,South,Professional,NA,"$5,000to$9,000",Monthly,https://www.mycareersfuture.sg/job/data-scientist-hewlett-packard-enterprise-singapore-474a9cfaa0c7d6340624a01bbaf1a73e,Consulting 
83,Data Scientist,HEWLETT PACKARD ENTERPRISE SINGAPORE PTE. LTD.,South,Professional,NA,"$4,800to$9,000",Monthly,https://www.mycareersfuture.sg/job/data-scientist-hewlett-packard-enterprise-singapore-da2b2cdecb496ddf6f871089b2568c9c,Consulting 
84,Data Engineer,PEOPLEBANK SINGAPORE PTE. LTD.,Central,Non-executive,NA,"$5,000to$7,000",Monthly,https://www.mycareersfuture.sg/job/data-engineer-peoplebank-singapore-b9bfbb148ace51fae5b84244b1201226,Engineering ...
85,Junior Data Scientist,CARTRACK TECHNOLOGIES SOUTH EAST ASIA PTE. LTD.,East,Executive,NA,"$6,000to$9,000",Monthly,https://www.mycareersfuture.sg/job/junior-data-scientist-cartrack-technologies-south-east-asia-af98eace345595bcae36ba551959a00a,Information Technology
86,Predictive / Data Analyst,GOVERNMENT TECHNOLOGY AGENCY,NA,Middle Management,NA,"$6,500to$10,000",Monthly,https://www.mycareersfuture.sg/job/predictive-data-analyst-government-technology-agency-a72a9f076c771504faaf3adae39ce6d9,Information Technology ...
87,Customer Sustainability Manager,HEWLETT-PACKARD SINGAPORE (SALES) PTE. LTD.,South,Manager,NA,"$8,000to$16,000",Monthly,https://www.mycareersfuture.sg/job/customer-sustainability-manager-hewlett-packard-singapore-93bf44c52222d3e7700feed8defe1889,Information Technology
88,Regional Program Manager,HEWLETT PACKARD ENTERPRISE SINGAPORE PTE. LTD.,South,Middle Management,NA,"$5,000to$10,000",Monthly,https://www.mycareersfuture.sg/job/regional-program-manager-hewlett-packard-enterprise-singapore-e934a3abaa23721e2581aeae091b82c9,Information Technology
89,SENIOR DATA ANALYST,ASPIRE NXT PTE. LTD.,NA,Senior Executive,NA,"$4,000to$7,500",Monthly,https://www.mycareersfuture.sg/job/senior-data-analyst-aspire-nxt-b94abacf468080634ad881ada1ff48ae,Consulting  ...
90,"Splunk Pre-sales Consultant (5 days, Orchard, $5000)",MACHSPEED HUMAN RESOURCES PTE. LTD.,Central,Professional,NA,"$4,000to$5,000",Monthly,https://www.mycareersfuture.sg/job/splunk-pre-sales-consultant-machspeed-human-resources-e073c3eb0a54538426f2fda57895154e,Information Technology
91,"Splunk Pre-sales Consultant (5 days, Orchard, $5000)",MACHSPEED HUMAN RESOURCES PTE. LTD.,Central,Professional,NA,"$4,000to$5,000",Monthly,https://www.mycareersfuture.sg/job/splunk-pre-sales-consultant-machspeed-human-resources-f2eca6632dd12b5d84a98f19e07dea93,Information Technology
92,Scrum Master - Cybersecurity,"JPMORGAN CHASE BANK, N.A.",NA,Executive,NA,"$6,000to$12,000",Monthly,https://www.mycareersfuture.sg/job/scrum-master-cybersecurity-jpmorgan-chase-bank-na-504b473628b3af166d0398f7db5bbb05,Information Technology
93,Research Engineer (Deep Learning 2.0)  /  I2R (A*STAR),A*STAR RESEARCH ENTITIES,South,Professional,NA,"$2,500to$5,000",Monthly,https://www.mycareersfuture.sg/job/research-engineer-i2r-astar-research-entities-40e2065c71f4a0f5e8b3560a278717b7,Sciences / Laboratory / R&D
94,Research Engineer (Deep Learning 2.0)  /  I2R (A*STAR),A*STAR RESEARCH ENTITIES,South,Professional,NA,"$2,500to$5,000",Monthly,https://www.mycareersfuture.sg/job/research-engineer-i2r-astar-research-entities-e6bb95623878ad45386539bdbec81056,Sciences / Laboratory / R&D
95,Data Engineer,GRABTAXI HOLDINGS PTE. LTD.,Central,Professional,NA,"$8,000to$13,000",Monthly,https://www.mycareersfuture.sg/job/data-engineer-grabtaxi-holdings-7b8bd6652aec3f6a52e216b6c033afc0,Information Technology
96,Data Engineer,GRABTAXI HOLDINGS PTE. LTD.,Central,Professional,NA,"$5,300to$8,000",Monthly,https://www.mycareersfuture.sg/job/data-engineer-grabtaxi-holdings-b87be1cbc6cf184b4f4ae0c75411040f,Information Technology
97,"Scientist (Data Analytics), I2R / A*STAR",A*STAR RESEARCH ENTITIES,South,Professional,NA,"$4,500to$9,000",Monthly,https://www.mycareersfuture.sg/job/scientist-i2r-astar-astar-research-entities-9a470067ba8b2a1d384ee45207802515,Sciences / Laboratory / R&D
98,"Scientist (Data Analytics), I2R / A*STAR",A*STAR RESEARCH ENTITIES,South,Professional,NA,"$4,500to$9,000",Monthly,https://www.mycareersfuture.sg/job/scientist-i2r-astar-astar-research-entities-a05eddf950778631729fff5146cdee35,Sciences / Laboratory / R&D
99,Senior Java Full Stack Developer,DP INFORMATION NETWORK PTE. LTD.,Islandwide,Professional,NA,"$9,000to$11,000",Monthly,https://www.mycareersfuture.sg/job/senior-java-full-stack-developer-dp-information-network-4e5eb9f4822be68d72cccd57ed04a911,Information Technology
100,Senior Data Scientist,DP INFORMATION NETWORK PTE. LTD.,Islandwide,Professional,NA,"$13,000to$16,000",Monthly,https://www.mycareersfuture.sg/job/senior-data-scientist-dp-information-network-5e9fc621d0467e4c47e5dce849daa1f1,Information Technology
101,Support Analyst,THE TORONTO-DOMINION BANK,Central,Professional,NA,"$6,000to$11,000",Monthly,https://www.mycareersfuture.sg/job/support-analyst-toronto-dominion-bank-5a9131124fadbb780fda124f50cf06f3,Banking and Finance
102,Data Engineer,BLUE STAR INFOSTACK SOLUTIONS PTE. LTD.,Central,Executive,NA,"$4,000to$4,500",Monthly,https://www.mycareersfuture.sg/job/data-engineer-blue-star-infostack-solutions-50e8e12c5cbb1f42d68a4060f5bca5e6,Information Technology
