,job_titles,companys,location,employment_type,gov_support,salary,salary_unit,links,industrys
105,"AVP, Network Engineer (Data & Security), Chief Technology Organization",ALEXANDER MANN BPO SOLUTIONS (SINGAPORE) PTE. LTD.,South,Professional,NA,"$8,000to$16,000",Monthly,https://www.mycareersfuture.sg/job/avp-network-engineer-chief-technology-organization-merrill-lynch-global-services-1e3a39d249e852341ffff5245bf4105c,Banking and Finance ...
106,Data Centre Engineer,IX TECHNOLOGY PTE. LTD.,Central,Executive,NA,"$2,500to$3,000",Monthly,https://www.mycareersfuture.sg/job/data-centre-engineer-ix-technology-123e87b75cba4327bc9872b338f97f30,Building and Construction ...
107,Data ML Engineer,TOOKITAKI HOLDING PTE. LTD.,Central,Middle Management,NA,"$9,000to$15,000",Monthly,https://www.mycareersfuture.sg/job/data-ml-engineer-tookitaki-holding-51cf42646bfa75afbe8ba0fe79d917b0,Engineering
108,Technical Services Engineer (Technical Data Management),SINGAPORE AERO ENGINE SERVICES PRIVATE LIMITED,East,Executive,NA,"$3,200to$4,500",Monthly,https://www.mycareersfuture.sg/job/technical-services-engineer-singapore-aero-engine-services-8868c39ddf791676e01cf8066ab887fb,Engineering
109,Data Centre Engineer,ALFA TECH VESTASIA PTE. LTD.,West,Executive,NA,"$2,600to$4,600",Monthly,https://www.mycareersfuture.sg/job/data-centre-engineer-alfa-tech-vestasia-424857a2a339ca7555a8371dbf9b24a8,Information Technology
110,Big Data DevOps Engineer,EPAM SYSTEMS PTE. LTD.,South,Professional,NA,"$8,000to$13,000",Monthly,https://www.mycareersfuture.sg/job/big-data-devops-engineer-epam-systems-29bfe26a52f62af06e29442885cc4f31,Information Technology
111,Big Data (HIVE) Engineer – 12 Months Renewable Contract,ALLEGIS GROUP SINGAPORE PRIVATE LIMITED,East,Junior Executive,NA,"$6,000to$12,000",Monthly,https://www.mycareersfuture.sg/job/big-data-engineer-%E2%80%93-12-months-renewable-contract-allegis-group-singapore-a0baf33878df1722e55e1a6d3e029087,Information Technology
112,Software Engineer (Big Data),ENCORA TECHNOLOGIES PTE. LTD.,"East, Central",Executive,NA,"$6,000to$10,000",Monthly,https://www.mycareersfuture.sg/job/software-engineer-encora-technologies-1593aa669d6deccaf2974454dde11baa,Banking and Finance
113,Data Center Engineer (Facility),ENCORA TECHNOLOGIES PTE. LTD.,Islandwide,Junior Executive,NA,"$3,000to$5,000",Monthly,https://www.mycareersfuture.sg/job/data-center-engineer-encora-technologies-1cb99419b496a40c61d848a136be3570,Information Technology
114,Data Center Engineer (Operations),ENCORA TECHNOLOGIES PTE. LTD.,Islandwide,Junior Executive,NA,"$3,000to$5,000",Monthly,https://www.mycareersfuture.sg/job/data-center-engineer-encora-technologies-c57b06d062136f37b67e5adf00836baf,Information Technology
115,Data Technical Support Engineer,TALENT TRADER GROUP PTE. LTD.,Islandwide,Senior Executive,NA,"$2,500to$4,000",Monthly,https://www.mycareersfuture.sg/job/data-technical-support-engineer-talent-trader-group-a41d738b6fd2a5d3a2baed93c724e540,Information Technology
116,Attractive L2 Support Engineer(Data Center Operations) opening in Singapore,TECHMASTERS MATRIX PTE. LTD.,Central,Middle Management,NA,"$5,500to$6,000",Monthly,https://www.mycareersfuture.sg/job/attractive-l2-support-engineer-opening-singapore-techmasters-matrix-099940f3835cf1af05a8f7c1616ec6d8,Information Technology
117,"Senior Engineer, Data Loss Protection",ENSIGN INFOSECURITY (SINGAPORE) PTE. LTD.,Islandwide,Senior Executive,NA,"$4,500to$6,500",Monthly,https://www.mycareersfuture.sg/job/senior-engineer-data-loss-protection-ensign-infosecurity-6e1331576055646584f97d8b8c410132,Information Technology
118,Voice / Data / Communication System Engineer,DACON NETWORKS PTE LTD,East,Professional,NA,Salary undisclosed,,https://www.mycareersfuture.sg/job/voice-data-communication-system-engineer-dacon-networks-e383939b0eb8ef0e8feb4760b6242381,Engineering
119,Software Engineer (Big Data),ENCORA TECHNOLOGIES PTE. LTD.,"East, Central",Executive,NA,"$5,000to$9,500",Monthly,https://www.mycareersfuture.sg/job/software-engineer-encora-technologies-d8445eff4635894b770f15f620b4a602,Banking and Finance
120,Staff Software Engineer,TWITTER ASIA PACIFIC PTE. LTD.,Central,Senior Management,NA,"$14,500to$16,000",Monthly,https://www.mycareersfuture.sg/job/staff-software-engineer-twitter-asia-pacific-a917bd28f7fe6140a92d1d5e90cbc8f2,Information Technology
121,Data Scientist,NTUC ENTERPRISE CO-OPERATIVE LTD,NA,Executive,NA,"$3,500to$8,000",Monthly,https://www.mycareersfuture.sg/job/data-scientist-ntuc-enterprise-co-operative-92cbf28222ce2531c00bde40613a16ad,Information Technology
122,Data Scientist,OBSERVATIONAL AND PRAGMATIC RESEARCH INSTITUTE PTE. LTD.,East,Junior Executive,NA,"$3,000to$6,000",Monthly,https://www.mycareersfuture.sg/job/data-scientist-observational-pragmatic-research-institute-df79ecd7f5aa72cafe7ef3c21564e8d8,Engineering ...
123,Data Planner,CHEIL SINGAPORE PTE. LTD.,South,Professional,NA,"$5,000to$6,000",Monthly,https://www.mycareersfuture.sg/job/data-planner-cheil-singapore-175fbb9a839927c11ed2ec56575ecc34,Advertising / Media 
124,Web Application Developer,MANPOWER STAFFING SERVICES (SINGAPORE) PTE LTD,South,Executive,NA,"$4,000to$5,000",Monthly,https://www.mycareersfuture.sg/job/web-application-developer-manpower-staffing-services-b8e37db6f0e3d5caea27919a0f3ba179,Information Technology
125,19WD32806_SAP ABAP / HANA Develop,AUTODESK ASIA PTE. LTD.,South,Professional,NA,"$60,900to$121,800",Annually,https://www.mycareersfuture.sg/job/19wd32806sap-abap-hana-develop-autodesk-asia-bfc21107419447c1770c34bc3daa081e,Information Technology
126,19WD32831 SAP Business System / Analyst,AUTODESK ASIA PTE. LTD.,South,Professional,NA,"$60,900to$121,800",Annually,https://www.mycareersfuture.sg/job/19wd32831-sap-business-system-analyst-autodesk-asia-da0057eb4047d4662b5be1899a2e5ff6,Information Technology
127,"Technical Lead - Big Data, Hadoop",HCL SINGAPORE PTE. LTD.,Central,Professional,NA,"$7,500to$9,000",Monthly,https://www.mycareersfuture.sg/job/technical-lead-big-data-hadoop-hcl-singapore-e8befab15cc8f91566155f841f9bf9a5,Information Technology
128,Data Engineer,Company Undisclosed,South,Professional,NA,"$8,000to$10,000",Monthly,https://www.mycareersfuture.sg/job/data-engineer-2fab625fb13fe16207621f894b9ebdb9,Advertising / Media 
129,Data Engineer (Ref 22998),Company Undisclosed,NA,Executive,NA,"$4,000to$8,000",Monthly,https://www.mycareersfuture.sg/job/data-engineer-e0eba9d699140c67b8dc846981dc0cbf,Information Technology
130,Data Engineer,Company Undisclosed,NA,Senior Management ...,NA,"$4,000to$6,000",Monthly,https://www.mycareersfuture.sg/job/data-engineer-7c0bf02f77265ea4b7d8d2eb91dc0f7d,Information Technology
131,Data Engineer (Ref 22360),Company Undisclosed,NA,Executive,NA,"$3,500to$7,000",Monthly,https://www.mycareersfuture.sg/job/data-engineer-f98742ea578d6d5399704a3afd5121e3,Information Technology
132,Data Engineer (Ref 22360),Company Undisclosed,NA,Executive,NA,"$2,000to$4,000",Monthly,https://www.mycareersfuture.sg/job/data-engineer-e85aeb2c7a5bf6c93a8b6e5bff5aa893,Information Technology
133,Fab10 Data Science Engineer / Data Scientist,Company Undisclosed,NA,Non-executive,NA,"$3,400to$6,800",Monthly,https://www.mycareersfuture.sg/job/fab10-data-science-engineer-data-scientist-f124afe02461232910319d013508cd46,Engineering ...
134,MCT Global Planning Mfg Data Science Engineer,Company Undisclosed,NA,Non-executive,NA,"$6,000to$10,000",Monthly,https://www.mycareersfuture.sg/job/mct-global-planning-mfg-data-science-engineer-9d1522e0314ba9596be05e69705e3245,Engineering ...
135,Network Engineer (Data Centre),Company Undisclosed,Central,Executive,NA,"$3,000to$4,000",Monthly,https://www.mycareersfuture.sg/job/network-engineer-0852ebc217026183903ecb703f6ec631,Information Technology
136,Data Centre FM Engineer,Company Undisclosed,NA,Executive,NA,"$2,500to$3,000",Monthly,https://www.mycareersfuture.sg/job/data-centre-fm-engineer-960385c844da50aa7404f4a539d8e47c,Building and Construction
