,job_titles,companys,location,employment_type,gov_support,salary,salary_unit,links,industrys
107,"Contract (Senior), Financial Crime Analytics – Internal & External Fraud, Group Compliance (WD00340)",DBS BANK LTD.,Central,Senior Executive,NA,"$4,000to$8,000",Monthly,https://www.mycareersfuture.sg/job/contract-financial-crime-analytics-%E2%80%93-internal-external-fraud-group-compliance-dbs-bank-7ffac841e7f52a24b133da85af190d64,Banking and Finance
108,NetSuite Administrator,TRAX TECHNOLOGY SOLUTIONS PTE. LTD.,NA,Senior Executive,NA,Salary undisclosed,,https://www.mycareersfuture.sg/job/netsuite-administrator-trax-technology-solutions-a3c82806d533e8a839af78d6e49a4b31,Information Technology
109,Data Scientist,OVERSEA-CHINESE BANKING CORPORATION LIMITED,Central,Professional,NA,"$4,800to$8,000",Monthly,https://www.mycareersfuture.sg/job/data-scientist-oversea-chinese-banking-corporation-3e44f41193fa546b0269a694af5bdf16,Banking and Finance
110,"Data Scientist, AI Services",DATAROBOT SINGAPORE PTE. LTD.,Central,Professional,NA,"$90,000to$150,000",Annually,https://www.mycareersfuture.sg/job/data-scientist-ai-services-datarobot-singapore-c642352bf70c0b2cb211b0306236486c,Information Technology
111,"Associate / AVP, Research Engineer",GIC PRIVATE LIMITED,Central,Professional,NA,"$5,000to$10,000",Monthly,https://www.mycareersfuture.sg/job/associate-avp-research-engineer-gic-4298de5c94e73ff4926fce593cc91553,Information Technology
112,Data Scientist,REFINITIV ASIA PTE. LTD.,Islandwide,Professional,NA,"$10,000to$15,000",Monthly,https://www.mycareersfuture.sg/job/data-scientist-refinitiv-asia-eada99c95a729659ee3784a39df98937,Banking and Finance
113,"EY Wavespace Consultant, Advisory, Singapore",ERNST & YOUNG ADVISORY PTE. LTD.,Central,Senior Executive,NA,"$4,100to$8,200",Monthly,https://www.mycareersfuture.sg/job/ey-wavespace-consultant-advisory-singapore-ernst-young-advisory-73875dea8a9dfb06d5cafebd8fbb07a2,Consulting 
114,Business Program Manager,MICROSOFT OPERATIONS PTE LTD,NA,Non-executive,NA,"$90,000to$135,000",Annually,https://www.mycareersfuture.sg/job/business-program-manager-microsoft-operations-12eae797a58c646ceaf3938c5f51732b,Information Technology
115,Data Scientist,OVERSEA-CHINESE BANKING CORPORATION LIMITED,Central,Professional,NA,"$8,000to$15,000",Monthly,https://www.mycareersfuture.sg/job/data-scientist-oversea-chinese-banking-corporation-71a95ed0b1d08037a0be239fe59b237f,Banking and Finance
116,"Research Engineer, IHPC",A*STAR RESEARCH ENTITIES,NA,Non-executive,NA,"$2,500to$5,000",Monthly,https://www.mycareersfuture.sg/job/research-engineer-ihpc-astar-research-entities-7ea807e542d5f9914575b5b08ac45b12,Sciences / Laboratory / R&D
117,"Scientist (CS), IHPC",A*STAR RESEARCH ENTITIES,NA,Non-executive,NA,"$4,500to$9,000",Monthly,https://www.mycareersfuture.sg/job/scientist-ihpc-astar-research-entities-fb46f7d7163a44ec8c212704cd73e300,Sciences / Laboratory / R&D
118,"Program Director, IHPC",A*STAR RESEARCH ENTITIES,NA,Senior Management,NA,"$6,300to$12,600",Monthly,https://www.mycareersfuture.sg/job/program-director-ihpc-astar-research-entities-c9f99948a5a727e5937dd3a36c17cb1c,Sciences / Laboratory / R&D
119,Business Fraud Program Manager,ADECCO PERSONNEL PTE LTD,Central,Senior Executive,NA,"$5,800to$6,000",Monthly,https://www.mycareersfuture.sg/job/business-fraud-program-manager-adecco-personnel-f264ed1563cfffc91b5692725cd23a23,Consulting 
120,Data Specialist (Recognition Services),TRAX TECHNOLOGY SOLUTIONS PTE. LTD.,NA,Executive,NA,Salary undisclosed,,https://www.mycareersfuture.sg/job/data-specialist-trax-technology-solutions-87ee7a9c8cf27e55c8751300899425a3,Information Technology
121,Senior Research Fellow,NANYANG TECHNOLOGICAL UNIVERSITY,West,Professional,NA,"$6,500to$7,500",Monthly,https://www.mycareersfuture.sg/job/senior-research-fellow-nanyang-technological-university-be89d0dd24307f8ddee782cdc3eb72d1,Sciences / Laboratory / R&D
122,Research Associate,NANYANG TECHNOLOGICAL UNIVERSITY,West,Professional,NA,"$4,000to$4,400",Monthly,https://www.mycareersfuture.sg/job/research-associate-nanyang-technological-university-a448e5ec5a0a968275eef516b50bf0c0,Sciences / Laboratory / R&D
123,Project Officer,NANYANG TECHNOLOGICAL UNIVERSITY,West,Professional,NA,"$3,450to$3,700",Monthly,https://www.mycareersfuture.sg/job/project-officer-nanyang-technological-university-13f0647e3668c97a2a45214bb750012c,Sciences / Laboratory / R&D
124,Research Associate - Bioinformatics Analyst (Pathology),NATIONAL UNIVERSITY OF SINGAPORE,South,Non-executive,NA,"$3,400to$5,167",Monthly,https://www.mycareersfuture.sg/job/research-associate-bioinformatics-analyst-national-university-singapore-71c2ba6802b60b35b44e930e0480195a,Sciences / Laboratory / R&D
125,Research Associate - Bioinformatics Analyst,NATIONAL UNIVERSITY OF SINGAPORE,NA,Executive ...,NA,"$3,000to$5,000",Monthly,https://www.mycareersfuture.sg/job/research-associate-bioinformatics-analyst-national-university-singapore-58b0623ecb80c47a02717ed146b201d5,Information Technology ...
126,APJ Media Manager,HP PPS ASIA PACIFIC PTE. LTD.,South,Manager,NA,"$15,000to$20,000",Monthly,https://www.mycareersfuture.sg/job/apj-media-manager-hp-pps-asia-pacific-d7479288c0c713298eea4a5c2d063522,Marketing / Public Relations 
127,Data Scientist,COLLABERA TECHNOLOGIES PTE. LTD.,South,Senior Executive,NA,"$6,000to$7,800",Monthly,https://www.mycareersfuture.sg/job/data-scientist-collabera-technologies-fdb69ffb2687f1fc43f02b1af5ed3728,Information Technology
128,"Business Integrity Associate, Technical",FACEBOOK SINGAPORE PTE. LTD.,East,Professional,NA,"$4,500to$8,500",Monthly,https://www.mycareersfuture.sg/job/business-integrity-associate-technical-facebook-singapore-735ab11c9f14dc85c68e5488956de633,Advertising / Media 
129,Software Engineer in Test,DATAROBOT SINGAPORE PTE. LTD.,Central,Professional,NA,"$100,000to$120,000",Annually,https://www.mycareersfuture.sg/job/software-engineer-test-datarobot-singapore-264647065b7afecc5c297d8f665393ed,Information Technology
130,Senior Scientist,NANYANG TECHNOLOGICAL UNIVERSITY,West,Professional ...,NA,"$11,000to$13,000",Monthly,https://www.mycareersfuture.sg/job/senior-scientist-nanyang-technological-university-03d7acd72ceb4de245cf78813a649a0d,Engineering ...
131,AVP / VP (Investment Services Public Markets),GIC PRIVATE LIMITED,Central,Professional,NA,"$7,500to$15,000",Monthly,https://www.mycareersfuture.sg/job/avp-vp-gic-e3010db1c5da37afd1552d6dc4655653,Information Technology
132,Technical Product Manager (Virtual Assistant),GOVERNMENT TECHNOLOGY AGENCY,NA,Executive,NA,"$5,000to$9,000",Monthly,https://www.mycareersfuture.sg/job/technical-product-manager-government-technology-agency-9f137c4e44ce691dbe02b9be65d08aec,Information Technology ...
133,Manager  /  Senior Manager (Talent and Manpower),Smart Nation and Digital Government Office,NA,NA,NA,Salary undisclosed,,https://www.mycareersfuture.sg/job/manager-senior-manager-smart-nation-digital-government-office-b9b102f453963cfc8d7ff9fa11e9df50,Public / Civil Service
134,Lecturer / Senior Lecturer,NATIONAL UNIVERSITY OF SINGAPORE,South,Professional,NA,Salary undisclosed,,https://www.mycareersfuture.sg/job/lecturer-senior-lecturer-national-university-singapore-3e87e412fa0a0c41c833bfe5a949f507,Education and Training
135,Quality Engineer,DATAROBOT SINGAPORE PTE. LTD.,Central,Professional,NA,"$90,000to$150,000",Annually,https://www.mycareersfuture.sg/job/quality-engineer-datarobot-singapore-f41348a9bbb277baee01d5194384acc9,Information Technology
136,Pre-Doctoral Research Associate / Assistant,INSEAD,South,Executive,NA,"$3,000to$4,000",Monthly,https://www.mycareersfuture.sg/job/pre-doctoral-research-associate-assistant-insead-d0c95fb1e721ffcd92234a87b6f172eb,Education and Training
137,"Regional Sales Operations Lead, APAC",AIRBNB SINGAPORE PRIVATE LIMITED,Central,Manager,NA,"$11,600to$22,000",Monthly,https://www.mycareersfuture.sg/job/regional-sales-operations-lead-apac-airbnb-singapore-836c61b74d9992e000ee37c0f92a66e6,Sales / Retail 
138,Channel Partner Recruitment Manager,INFOR (S.E.A.) PTE. LTD.,Central,Professional,NA,"$5,000to$9,000",Monthly,https://www.mycareersfuture.sg/job/channel-partner-recruitment-manager-infor-54b58ee571847135a805d84276aeb6ca,Sales / Retail 
139,UX Researcher,CHANDLER MACLEOD GROUP PTE. LTD.,Central,Manager,NA,"$8,000to$11,000",Monthly,https://www.mycareersfuture.sg/job/ux-researcher-chandler-macleod-group-056f491a6cc3efc1406aa6eec219340d,Design
